gender,match,samerace,dec_o,dec,estimated_int_corr,estimated_age_o,estimated_race_o,estimated_attr_o,estimated_sinc_o,estimated_intel_o,estimated_fun_o,estimated_amb_o,estimated_shar_o,estimated_like_o,estimated_age,estimated_field_cd,estimated_race,estimated_attr,estimated_sinc,estimated_intel,estimated_fun,estimated_amb,estimated_shar,estimated_like,estimated_prob,diff_age,diff_attr,diff_sinc,diff_intel,diff_fun,diff_amb,diff_shar,diff_like
1,0,1,0,0,0.54,26.3649987914,2.0,5.0,7.0,8.0,4.0,8.0,4.0,4.0,29.0,2.0,2.0,9.0,5.0,7.0,4.0,6.0,3.0,6.0,2.0,2.63500120861,4.0,2.0,1.0,0.0,2.0,1.0,2.0
1,0,1,0,0,0.66,23.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,29.0,2.0,2.0,8.0,3.0,6.0,7.0,6.0,3.0,4.0,2.0,6.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0
1,0,1,1,0,0.55,23.0,2.0,10.0,10.0,7.0,8.0,5.0,5.0,8.0,29.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,1.0,3.0,6.0,8.0,5.0,3.0,7.0,1.0,3.0,7.0
1,0,1,0,0,0.32,23.0,2.0,7.0,5.0,6.0,8.0,7.0,5.47486989866,5.0,29.0,2.0,2.0,8.0,6.0,6.0,8.0,7.0,3.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.47486989866,0.0
1,1,0,1,1,0.44,27.0,4.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,29.0,2.0,2.0,10.0,8.0,9.0,9.0,9.0,7.0,9.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
1,0,0,0,0,0.32,30.0,3.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,29.0,2.0,2.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,1.0,0.000416354528083,9.28977382948e-05,0.00070440644445,7.45706316252e-07,0.000884958375827,0.000311014784287,0.000411032233345
1,0,1,1,0,0.61,23.0,2.0,7.0,7.0,7.0,7.0,6.0,5.47486989866,7.0,29.0,2.0,2.0,8.0,7.0,7.0,7.0,6.0,4.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1.47486989866,1.0
1,0,1,0,0,0.33,26.0,2.0,8.0,6.0,6.0,6.40059865303,6.77840909091,5.47486989866,6.0,29.0,2.0,2.0,8.0,7.0,9.0,6.0,4.0,3.0,3.0,4.0,3.0,0.0,1.0,3.0,0.400598653031,2.77840909091,2.47486989866,3.0
1,0,0,0,0,0.41,28.0,6.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,29.0,2.0,2.0,4.0,8.0,7.0,5.0,6.0,6.0,2.0,2.0,1.0,2.19041146216,0.824743542207,0.369301288404,1.40059865303,0.778409090909,0.525130101342,4.1344980315
1,0,1,1,0,-0.04,26.0,2.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,29.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,4.0,6.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
1,0,1,0,0,0.57,22.0,2.0,5.0,6.0,5.0,5.0,7.0,4.0,5.0,29.0,2.0,2.0,7.0,8.0,9.0,7.0,8.0,5.0,7.0,6.0,7.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0
1,0,0,1,0,0.49,27.0,4.0,6.0,7.0,7.0,7.0,9.0,6.0,7.0,29.0,2.0,2.0,4.0,8.0,7.0,6.0,6.0,3.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0
1,1,0,1,1,0.51,25.0,4.0,7.0,8.0,7.0,7.0,7.0,5.0,5.0,29.0,2.0,2.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,6.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0
1,0,1,0,0,0.52,24.0,2.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,29.0,2.0,2.0,5.0,8.0,6.0,6.0,7.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0
1,0,0,1,0,0.41,26.0,3.0,7.0,3.0,6.0,5.0,6.0,5.0,7.0,29.0,2.0,2.0,4.0,8.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,2.0,0.0,1.0,2.0,5.0
1,0,0,0,0,0.56,24.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,29.0,2.0,2.0,7.0,7.0,8.0,4.0,7.0,7.0,5.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0
1,0,0,0,0,-0.54,29.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,29.0,2.0,2.0,6.0,8.0,7.0,6.0,7.0,4.0,7.0,3.0,0.0,5.0,6.0,4.0,4.0,5.0,3.0,6.0
1,0,0,0,0,0.27,22.0,4.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,29.0,2.0,2.0,6.0,9.0,9.0,6.0,8.0,7.0,3.0,6.0,7.0,1.0,5.0,3.0,0.0,3.0,3.0,1.0
1,0,0,1,0,-0.01,22.0,4.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,29.0,2.0,2.0,4.0,9.0,8.0,4.0,8.0,4.0,2.0,4.0,7.0,5.0,1.0,1.0,4.0,0.0,3.0,6.0
1,1,1,1,1,0.67,28.0,4.0,5.0,4.0,5.0,6.0,6.0,7.0,6.0,22.0,5.0,4.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0
1,0,0,0,0,-0.04,26.0,3.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,22.0,5.0,4.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,4.0,0.000416354528083,9.28977382948e-05,0.00070440644445,7.45706316252e-07,0.000884958375827,0.000311014784287,0.000411032233345
1,0,1,1,0,0.36,23.0,4.0,4.0,4.0,7.0,5.0,3.0,3.0,5.0,22.0,5.0,4.0,5.0,7.0,8.0,4.0,6.0,6.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0
1,0,0,0,0,0.54,26.3649987914,2.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,22.0,5.0,4.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,4.0,4.36499879139,2.0,1.0,1.0,2.0,0.0,1.0,1.0
1,1,0,1,1,0.76,23.0,2.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,22.0,5.0,4.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
1,0,0,0,0,0.81,23.0,2.0,9.0,7.0,6.0,6.0,6.0,2.0,3.0,22.0,5.0,4.0,6.0,8.0,7.0,4.0,5.0,5.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0
1,0,0,0,0,0.19,23.0,2.0,6.0,5.0,8.0,8.0,8.0,5.47486989866,4.0,22.0,5.0,4.0,6.0,8.0,9.0,8.0,6.77752413253,5.0,8.0,3.0,1.0,0.0,3.0,1.0,0.0,1.22247586747,0.474869898658,4.0
1,0,1,1,0,0.62,27.0,4.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,22.0,5.0,4.0,8.0,8.0,8.0,6.0,6.0,4.0,7.0,6.0,5.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0
1,0,0,0,0,0.56,30.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,22.0,5.0,4.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,1.0,8.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0
1,0,0,1,0,0.62,23.0,2.0,6.0,9.0,6.0,5.0,6.77840909091,7.0,7.0,22.0,5.0,4.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,3.0,1.0,2.0,1.0,2.0,3.0,1.77840909091,0.0,1.0
1,0,0,0,1,0.25,26.0,2.0,6.0,6.0,6.0,6.40059865303,6.77840909091,5.47486989866,6.0,22.0,5.0,4.0,7.0,9.0,8.0,8.0,6.0,6.0,8.0,3.0,4.0,1.0,3.0,2.0,1.59940134697,0.778409090909,0.525130101342,2.0
1,0,0,1,0,0.55,28.0,6.0,9.0,8.0,8.0,8.0,6.0,6.0,7.0,22.0,5.0,4.0,6.0,8.0,8.0,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,6.0,3.0,0.0,0.0,1.59940209268,0.777524132533,0.525441116126,0.865913000737
1,0,0,1,0,-0.06,26.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,22.0,5.0,4.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0
1,0,0,1,0,0.73,22.0,2.0,6.0,8.0,9.0,9.0,7.0,7.0,8.0,22.0,5.0,4.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
1,0,1,0,0,0.14,27.0,4.0,4.0,2.0,6.0,4.0,6.0,8.0,4.0,22.0,5.0,4.0,4.0,8.0,8.0,4.0,5.0,7.0,4.0,7.0,5.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0
1,0,1,1,0,0.48,25.0,4.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,22.0,5.0,4.0,7.0,9.0,9.0,9.0,9.0,5.0,8.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0
1,0,0,1,0,0.78,24.0,2.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,22.0,5.0,4.0,5.0,8.0,7.0,8.0,5.0,4.0,7.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,5.0,2.0
1,0,0,0,0,0.39,26.0,3.0,4.0,5.0,7.0,8.0,6.0,5.0,7.0,22.0,5.0,4.0,6.0,8.0,7.0,8.0,4.0,2.0,7.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0
1,0,0,0,0,0.62,24.0,6.0,5.0,5.0,8.0,6.0,8.0,3.0,3.0,22.0,5.0,4.0,5.0,7.0,7.0,7.0,4.0,2.0,6.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0
1,0,0,0,0,-0.58,29.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,22.0,5.0,4.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,7.0,4.18999510763,5.17516356005,5.36859688196,2.40059790732,5.77752413253,4.47455888387,5.13408699926
1,0,1,1,0,0.22,22.0,4.0,6.0,5.0,6.0,5.0,6.0,5.47486989866,5.0,22.0,5.0,4.0,4.0,8.0,8.0,4.0,5.0,2.0,4.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,3.47486989866,1.0
1,0,1,1,0,0.1,22.0,4.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,22.0,5.0,4.0,4.0,7.0,6.0,4.0,4.0,2.0,5.0,4.0,0.0,3.0,1.0,1.0,4.0,4.0,6.0,1.0
1,1,0,1,1,0.36,28.0,4.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,32.0,5.0,2.0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,10.0,4.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0
1,1,0,1,1,0.57,26.0,3.0,7.0,8.0,8.0,8.0,6.77840909091,6.0,8.0,32.0,5.0,2.0,8.0,5.0,5.0,8.0,6.0,5.0,6.0,5.0,6.0,1.0,3.0,3.0,0.0,0.778409090909,1.0,2.0
1,0,0,0,0,0.02,23.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,32.0,5.0,2.0,5.0,7.0,7.0,5.0,6.0,3.0,5.0,3.0,9.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0
1,0,1,0,0,0.02,26.3649987914,2.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,32.0,5.0,2.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,5.63500120861,0.000416354528083,9.28977382948e-05,0.00070440644445,7.45706316252e-07,0.000884958375827,0.000311014784287,0.000411032233345
1,0,1,0,1,0.07,23.0,2.0,6.0,4.0,4.0,4.0,6.77840909091,5.47486989866,6.1344980315,32.0,5.0,2.0,8.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,9.0,2.0,1.0,2.0,3.0,0.221590909091,0.525130101342,1.1344980315
1,0,1,1,0,-0.06,23.0,2.0,7.0,7.0,7.0,6.40059865303,10.0,5.0,5.0,32.0,5.0,2.0,3.0,7.0,6.0,7.0,5.0,5.0,6.0,7.0,9.0,4.0,0.0,1.0,0.599401346969,5.0,0.0,1.0
1,0,1,0,0,-0.08,23.0,2.0,4.0,5.0,8.0,8.0,8.0,6.0,7.0,32.0,5.0,2.0,5.0,4.0,7.0,4.0,7.0,4.0,4.0,3.0,9.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0
1,0,0,1,0,0.09,27.0,4.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,32.0,5.0,2.0,6.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,0.0,5.0,2.0,2.0,2.0,4.0,2.0
1,0,0,1,0,0.27,30.0,3.0,6.0,7.0,7.0,7.0,8.0,5.0,6.0,32.0,5.0,2.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0
1,0,1,0,0,0.13,23.0,2.0,2.0,2.0,5.0,6.0,6.77840909091,5.47486989866,3.0,32.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,4.0,4.0,1.0,0.0,0.778409090909,0.525130101342,3.0
1,0,1,0,1,0.21,26.0,2.0,5.0,7.0,6.0,6.40059865303,6.77840909091,5.47486989866,6.0,32.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10.0,6.0,0.0,2.0,1.0,1.40059865303,1.77840909091,0.474869898658,0.0
1,0,0,0,0,0.04,28.0,6.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,32.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.19041146216,2.17525645779,2.3693012884,2.40059865303,2.77840909091,0.474869898658,2.1344980315
1,1,1,1,1,0.33,26.0,2.0,8.0,9.0,9.0,10.0,10.0,8.0,8.0,32.0,5.0,2.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0
1,0,1,1,0,-0.2,22.0,2.0,8.0,9.0,7.0,9.0,6.77840909091,7.0,8.0,32.0,5.0,2.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,10.0,2.0,3.0,1.0,3.0,1.77840909091,2.0,3.0
1,0,0,1,0,0.39,27.0,4.0,5.0,1.0,6.0,8.0,2.0,2.0,6.1344980315,32.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,9.0,5.0,1.0,5.0,1.0,2.0,3.0,3.0,0.134498031496
1,1,0,1,1,0.37,25.0,4.0,4.0,9.0,9.0,7.0,8.0,4.0,7.0,32.0,5.0,2.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0
1,0,1,1,0,-0.06,24.0,2.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,32.0,5.0,2.0,3.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,8.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0
1,0,0,1,0,0.2,26.0,3.0,5.0,7.0,9.0,9.0,9.0,4.0,7.0,32.0,5.0,2.0,3.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,2.0,1.0,4.0,3.0,4.0,0.0,3.0
1,0,0,0,0,-0.3,24.0,6.0,6.0,6.0,8.0,9.0,8.0,5.0,4.0,32.0,5.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,8.0,2.0,2.0,3.0,6.0,4.0,2.0,0.0
1,0,0,0,0,-0.15,29.0,3.0,2.0,4.0,3.0,6.0,1.0,2.0,2.0,32.0,5.0,2.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,3.0,4.18999510763,3.17516356005,4.36859688196,0.400597907324,5.77752413253,3.47455888387,4.13408699926
1,0,0,0,0,0.27,22.0,4.0,6.0,7.0,7.0,5.0,5.0,5.47486989866,7.0,32.0,5.0,2.0,3.0,8.0,6.0,5.0,5.0,4.0,6.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0,1.47486989866,1.0
1,0,0,1,0,-0.58,22.0,4.0,9.0,9.0,8.0,10.0,8.0,7.0,8.0,32.0,5.0,2.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,10.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0
1,0,0,0,0,0.58,28.0,4.0,2.0,6.0,3.0,6.0,5.0,7.0,3.0,22.0,1.0,2.0,1.0,6.0,5.0,5.0,4.0,3.0,5.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0
1,0,0,0,1,0.13,26.0,3.0,7.0,6.0,7.0,7.0,7.0,5.47486989866,5.0,22.0,1.0,2.0,8.0,6.0,6.0,5.0,4.0,7.0,7.0,5.0,4.0,1.0,0.0,1.0,2.0,3.0,1.52513010134,2.0
1,0,0,1,0,0.02,23.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,22.0,1.0,2.0,4.0,8.0,10.0,4.0,10.0,3.0,7.0,4.0,1.0,1.0,5.0,6.0,1.0,8.0,1.0,4.0
1,0,1,0,1,0.08,26.3649987914,2.0,5.0,8.0,8.0,5.0,8.0,3.0,5.0,22.0,1.0,2.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,4.36499879139,3.0,2.0,1.0,2.0,2.0,4.0,2.0
1,0,1,0,1,0.45,23.0,2.0,4.0,8.0,8.0,8.0,6.0,6.0,8.0,22.0,1.0,2.0,10.0,7.0,6.0,10.0,7.0,6.0,8.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0
1,0,1,1,0,0.34,23.0,2.0,6.0,7.0,10.0,9.0,10.0,5.0,7.0,22.0,1.0,2.0,3.0,7.0,10.0,8.0,7.0,6.0,7.0,6.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0
1,0,1,0,1,0.27,23.0,2.0,4.0,4.0,7.0,6.0,8.0,3.0,3.0,22.0,1.0,2.0,8.0,5.0,8.0,6.0,5.0,7.0,7.0,5.0,1.0,4.0,1.0,1.0,0.0,3.0,4.0,4.0
1,0,0,0,1,0.12,27.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,22.0,1.0,2.0,9.0,4.0,5.0,7.0,8.0,9.0,8.0,5.0,5.0,4.0,3.0,2.0,0.0,1.0,2.0,3.0
1,0,0,0,0,0.35,30.0,3.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,22.0,1.0,2.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,8.0,0.000416354528083,9.28977382948e-05,0.00070440644445,7.45706316252e-07,0.000884958375827,0.000311014784287,0.000411032233345
1,0,1,0,0,0.02,23.0,2.0,6.0,5.0,7.0,4.0,6.77840909091,0.0,5.0,22.0,1.0,2.0,7.0,8.0,5.0,7.0,8.0,3.0,6.0,4.0,1.0,1.0,3.0,2.0,3.0,1.22159090909,3.0,1.0
1,0,1,0,0,0.25,26.0,2.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,22.0,1.0,2.0,8.0,7.0,7.0,4.0,7.0,4.0,7.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0,0,0,0,0.46,28.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,22.0,1.0,2.0,7.0,8.0,8.0,6.0,5.0,5.0,7.0,4.0,6.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0
1,0,1,0,0,-0.16,26.0,2.0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,22.0,1.0,2.0,5.0,9.0,8.0,6.0,7.0,3.0,5.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0
1,1,1,1,1,0.57,22.0,2.0,6.0,4.0,8.0,10.0,7.0,8.0,8.0,22.0,1.0,2.0,9.0,6.0,10.0,9.0,8.0,8.0,8.0,10.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0
1,0,0,1,0,-0.05,27.0,4.0,3.0,4.0,6.0,5.0,7.0,6.0,4.0,22.0,1.0,2.0,4.0,10.0,10.0,8.0,7.0,6.0,5.0,4.0,5.0,1.0,6.0,4.0,3.0,0.0,0.0,1.0
1,1,0,1,1,0.2,25.0,4.0,6.0,8.0,9.0,9.0,9.0,8.0,7.0,22.0,1.0,2.0,7.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,1,1,0,0.1,24.0,2.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,22.0,1.0,2.0,6.0,7.0,6.0,7.0,5.0,4.0,6.0,5.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0
1,0,0,1,0,0.17,26.0,3.0,7.0,4.0,6.0,7.0,7.0,5.0,5.0,22.0,1.0,2.0,4.0,8.0,9.0,9.0,5.0,4.0,7.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0
1,0,0,0,0,0.13,24.0,6.0,5.0,5.0,8.0,8.0,8.0,2.0,7.0,22.0,1.0,2.0,5.0,7.0,8.0,8.0,8.0,5.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
1,0,0,0,0,-0.24,29.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,22.0,1.0,2.0,4.0,6.0,6.0,10.0,9.0,7.0,7.0,4.0,7.0,3.0,4.0,4.0,8.0,8.0,6.0,6.0
1,0,0,0,1,0.09,22.0,4.0,5.0,6.0,7.0,6.0,5.0,5.47486989866,6.0,22.0,1.0,2.0,7.0,8.0,9.0,8.0,7.0,5.0,8.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.474869898658,2.0
1,0,0,1,0,0.08,22.0,4.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,22.0,1.0,2.0,4.0,10.0,10.0,7.0,9.0,3.0,6.0,4.0,0.0,4.0,2.0,2.0,2.0,0.0,4.0,1.0
1,0,0,1,0,0.1,28.0,4.0,5.0,8.0,7.0,5.0,3.0,3.0,5.0,24.0,5.0,2.0,6.0,7.0,6.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0,1,1,0.36,26.0,3.0,8.0,10.0,10.0,10.0,6.0,8.0,8.0,24.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,7.0,8.0,8.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
1,0,0,0,0,0.52,23.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,24.0,5.0,2.0,7.0,8.0,7.0,7.0,5.0,3.0,7.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0
1,0,1,0,0,0.45,26.3649987914,2.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.1344980315,24.0,5.0,2.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,2.36499879139,0.000416354528083,9.28977382948e-05,0.00070440644445,7.45706316252e-07,0.000884958375827,0.000311014784287,0.000411032233345
1,0,1,0,1,0.02,23.0,2.0,3.0,8.0,8.0,4.0,4.0,6.0,6.0,24.0,5.0,2.0,7.0,6.0,6.0,7.0,5.0,4.0,7.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0
1,0,1,0,1,0.33,23.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,5.0,24.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0
1,0,1,0,1,-0.11,23.0,2.0,4.0,5.0,8.0,9.0,7.0,3.0,7.0,24.0,5.0,2.0,6.0,7.0,7.0,6.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0
1,0,0,0,0,0.21,27.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,4.0,24.0,5.0,2.0,7.0,5.0,5.0,6.0,5.0,3.0,6.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
1,0,0,0,0,0.13,30.0,3.0,5.0,4.0,3.0,6.0,5.0,4.0,6.0,24.0,5.0,2.0,6.0,7.0,5.0,7.0,5.0,2.0,6.0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0
1,0,1,0,1,0.21,23.0,2.0,3.0,10.0,9.0,7.0,6.77840909091,5.0,5.0,24.0,5.0,2.0,7.0,6.0,6.0,7.0,7.0,4.0,7.0,4.0,1.0,4.0,4.0,3.0,0.0,0.221590909091,1.0,2.0
1,0,1,0,0,0.18,26.0,2.0,6.19041146216,7.17525645779,7.3693012884,6.40059865303,6.77840909091,5.47486989866,6.0,24.0,5.0,2.0,6.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,2.0,0.19041146216,0.175256457793,1.3693012884,0.400598653031,1.77840909091,3.47486989866,1.0
1,0,0,0,0,-0.27,28.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,24.0,5.0,2.0,6.0,6.0,7.0,5.0,5.0,2.0,5.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1,0,1,1,0,0.36,26.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,5.0,2.0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0
1,0,1,0,1,0.13,22.0,2.0,5.0,9.0,8.0,7.0,8.0,6.0,6.0,24.0,5.0,2.0,6.0,7.0,8.0,7.0,5.0,3.0,7.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0
1,0,0,0,0,0.19,27.0,4.0,2.0,6.0,7.0,2.0,5.0,4.0,4.0,24.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0
1,0,0,1,0,0.04,25.0,4.0,4.0,9.0,4.0,7.0,8.0,4.0,6.0,24.0,5.0,2.0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,6.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0
1,0,1,0,0,0.14,24.0,2.0,6.0,7.0,7.0,6.0,9.0,6.0,6.0,24.0,5.0,2.0,6.0,7.0,5.0,6.0,7.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0
