customerid,timestamp,eventtype
1770,1392667584,login
1709,1392667919,login
8860,1392667958,login
11873,1392668060,login
3160,1392668241,login
6370,1392668393,login
4404,1392668671,login
8511,1392668931,login
8673,1392669117,login
2739,1392669206,login
8348,1392669218,login
783,1392669296,login
5415,1392669312,login
2013,1392669547,login
1017,1392669567,login
9400,1392669577,login
8679,1392669586,login
7572,1392669657,login
6405,1392669770,login
3232,1392669781,login
6416,1392669921,login
5743,1392670918,login
11024,1392670936,login
8310,1392671423,login
10222,1392671814,login
11310,1392671967,login
3546,1392672022,login
4785,1392672097,login
8701,1392672097,login
9344,1392672252,login
2620,1392672430,login
7544,1392672560,login
4611,1392672891,login
3397,1392672922,login
1407,1392673098,login
10757,1392673288,login
4371,1392673505,login
516,1392673746,login
3556,1392673796,login
4425,1392674221,login
1693,1392674313,login
4403,1392674325,login
2080,1392674646,login
370,1392674693,login
7386,1392674695,login
4263,1392674830,login
10,1392674883,login
6464,1392674982,login
5463,1392674987,login
9584,1392675141,login
9771,1392675149,login
5830,1392675214,login
3028,1392675262,login
3180,1392675264,login
11530,1392675608,login
4248,1392675705,login
7613,1392675798,login
9852,1392675845,login
5714,1392675846,login
4273,1392675914,login
8426,1392676271,login
724,1392676398,login
4443,1392676412,login
1155,1392676448,login
2658,1392676494,login
10177,1392676677,login
2246,1392677057,login
9641,1392677081,login
9845,1392677177,login
3574,1392677185,login
4156,1392677198,login
230,1392677270,login
906,1392677392,login
9991,1392677406,login
4560,1392677692,login
6633,1392677701,login
8069,1392677748,login
9031,1392677882,login
10763,1392678017,login
1974,1392678053,login
3832,1392678298,login
4965,1392678545,login
605,1392678610,login
2474,1392678870,login
2033,1392679273,login
8399,1392679898,login
11273,1392680006,login
9325,1392680044,login
11959,1392680052,login
5151,1392680075,login
529,1392680506,login
5071,1392681237,login
9958,1392681347,login
341,1392681386,login
6806,1392681466,login
153,1392681614,login
4278,1392681704,login
10827,1392681849,login
7600,1392681909,login
10937,1392681961,login
932,1392682010,login
2406,1392682083,login
11559,1392682193,login
6524,1392682297,login
10524,1392682399,login
10159,1392682614,login
7029,1392682637,login
5866,1392682985,login
8010,1392683006,login
11869,1392683187,login
3463,1392683601,login
7375,1392684064,login
8944,1392684280,login
7818,1392684293,login
11969,1392684494,login
6438,1392684649,login
9901,1392684750,login
3175,1392684791,login
2974,1392684881,login
2622,1392685196,login
3269,1392685435,login
8297,1392685982,login
9077,1392686524,login
2193,1392686683,login
9591,1392686754,login
3370,1392686764,login
10602,1392687673,login
9897,1392687942,login
9947,1392688036,login
7107,1392688307,login
9542,1392688379,login
2297,1392688383,login
1320,1392688392,login
9645,1392688596,login
8768,1392688804,login
4565,1392688809,login
10153,1392688830,login
8217,1392688898,login
4713,1392688988,login
6966,1392689073,login
6171,1392689125,login
1027,1392689597,login
7688,1392689894,login
4029,1392689966,login
11769,1392690069,login
3671,1392690107,login
4234,1392690205,login
9164,1392690238,login
4354,1392690631,login
10473,1392690971,login
11061,1392691013,login
9601,1392691215,login
5681,1392691996,login
8538,1392692136,login
5350,1392692462,login
1472,1392692503,login
10349,1392692711,login
4844,1392692721,login
1202,1392692849,login
4835,1392692850,login
4934,1392692889,login
6266,1392692976,login
9691,1392692994,login
10948,1392693045,login
2481,1392693222,login
168,1392693369,login
8403,1392693567,login
4295,1392694126,login
4217,1392694328,login
6988,1392694572,login
3163,1392694582,login
3577,1392694684,login
3411,1392694861,login
8191,1392694909,login
8235,1392695246,login
10394,1392695927,login
2339,1392696127,login
5645,1392696356,login
2571,1392696592,login
10388,1392696665,login
4618,1392696810,login
11895,1392696841,login
8912,1392696849,login
8033,1392697097,login
2282,1392697660,login
4961,1392697974,login
6938,1392698157,login
9120,1392698227,login
9597,1392698341,login
10860,1392698511,login
9011,1392698706,login
7071,1392698743,login
6238,1392698855,login
10448,1392698973,login
6786,1392699030,login
3389,1392699087,login
2841,1392699268,login
3226,1392699339,login
639,1392699477,login
11939,1392699540,login
8031,1392699601,login
5210,1392699627,login
3598,1392699674,login
3644,1392699784,login
7926,1392699840,login
3531,1392699973,login
5685,1392700132,login
8243,1392700540,login
9747,1392700904,login
11688,1392700987,login
7398,1392701119,login
2681,1392701176,login
4793,1392701238,login
7511,1392701323,login
263,1392701421,login
2171,1392701423,login
6532,1392701481,login
5918,1392701676,login
10401,1392701699,login
7899,1392701794,login
4223,1392702096,login
7772,1392702151,login
1769,1392702227,login
6729,1392702301,login
8508,1392702346,login
10791,1392702487,login
8835,1392702780,login
11622,1392702956,login
11267,1392703131,login
4489,1392703139,login
7897,1392703139,login
401,1392703190,login
6835,1392703303,login
603,1392703390,login
8869,1392703607,login
10815,1392703781,login
3451,1392703909,login
9184,1392703922,login
2078,1392704374,login
4444,1392704395,login
8857,1392704725,login
2647,1392704793,login
9535,1392704812,login
4832,1392704896,login
6865,1392705439,login
11320,1392705514,login
311,1392705591,login
3113,1392705773,login
6357,1392705835,login
3460,1392706144,login
3824,1392706812,login
7682,1392707104,login
5861,1392707318,login
8749,1392707330,login
8091,1392707593,login
8955,1392707760,login
5160,1392708233,login
3802,1392708259,login
3930,1392708769,login
10357,1392709018,login
5494,1392709178,login
5259,1392709365,login
1150,1392709433,login
4218,1392709618,login
8602,1392709618,login
7153,1392709734,login
11469,1392709927,login
9083,1392710111,login
7798,1392710176,login
10619,1392710305,login
9286,1392710424,login
8048,1392710439,login
5386,1392710522,login
4428,1392710603,login
4145,1392711107,login
2324,1392711129,login
8803,1392711266,login
6284,1392711282,login
10434,1392711430,login
298,1392711460,login
5965,1392711683,login
1434,1392711736,login
4019,1392712130,login
10258,1392712210,login
10307,1392712225,login
4494,1392712367,login
9147,1392712488,login
9728,1392712607,login
10238,1392712706,login
3915,1392712766,login
10100,1392713070,login
2159,1392713135,login
564,1392713262,login
5240,1392713818,login
8932,1392713825,login
3137,1392714435,login
11240,1392714684,login
4884,1392714722,login
4178,1392714767,login
1411,1392715092,login
4017,1392715646,login
6148,1392715827,login
3957,1392716619,login
11170,1392716743,login
7971,1392716792,login
6204,1392716950,login
1107,1392716988,login
8924,1392717241,login
7644,1392717291,login
1319,1392717417,login
7101,1392717457,login
4045,1392717480,login
6011,1392717680,login
6913,1392717717,login
9251,1392717730,login
8708,1392717811,login
5057,1392717906,login
6050,1392717986,login
3612,1392718329,login
69,1392718518,login
297,1392718607,login
6242,1392718765,login
9076,1392718910,login
5682,1392718933,login
8989,1392719095,login
6504,1392719119,login
510,1392719234,login
245,1392719348,login
4105,1392719361,login
10230,1392719453,login
1941,1392719844,login
6239,1392719964,login
5905,1392720286,login
7556,1392720373,login
845,1392720384,login
11212,1392720474,login
10647,1392720539,login
4186,1392720716,login
9662,1392720824,login
6617,1392720868,login
6506,1392720890,login
2672,1392721315,login
11541,1392721581,login
9532,1392721744,login
8523,1392721795,login
8654,1392721806,login
11975,1392721811,login
203,1392722164,login
2286,1392722215,login
676,1392722295,login
10656,1392723249,login
7536,1392723558,login
2447,1392723613,login
9046,1392723745,login
9992,1392723751,login
4564,1392723779,login
7608,1392723835,login
7120,1392723864,login
9312,1392724192,login
5281,1392724448,login
1343,1392724579,login
11730,1392724717,login
2270,1392724759,login
1822,1392724791,login
4497,1392724876,login
980,1392725085,login
937,1392725167,login
7720,1392725712,login
3652,1392725742,login
6187,1392725742,login
10953,1392725747,login
9694,1392725920,login
4317,1392726065,login
3067,1392726215,login
885,1392726923,login
9823,1392727011,login
5939,1392727118,login
3718,1392727215,login
7131,1392727430,login
11195,1392727478,login
10961,1392727703,login
6914,1392727798,login
8381,1392727804,login
9346,1392727860,login
2002,1392728239,login
3867,1392728356,login
11450,1392728360,login
2557,1392728569,login
9423,1392729143,login
3493,1392729181,login
2566,1392729491,login
3387,1392729572,login
9402,1392729837,login
9358,1392730714,login
5704,1392730751,login
8280,1392730782,login
1476,1392730827,login
11406,1392731585,login
2727,1392731935,login
11300,1392731991,login
10352,1392732051,login
1421,1392732225,login
9450,1392732276,login
4571,1392732439,login
8159,1392732444,login
9348,1392732581,login
10599,1392732696,login
2889,1392732845,login
2502,1392733127,login
4433,1392733172,login
5579,1392733215,login
2939,1392733325,login
9142,1392733342,login
4335,1392733417,login
6282,1392733775,login
6388,1392733776,login
11186,1392733829,login
3623,1392734073,login
5369,1392734237,login
10023,1392734546,login
7380,1392734646,login
1368,1392734885,login
5067,1392734913,login
3244,1392734976,login
9660,1392735093,login
851,1392735803,login
4086,1392735907,login
1865,1392735987,login
6135,1392736214,login
11404,1392736416,login
6978,1392737152,login
4619,1392737390,login
3217,1392737434,login
322,1392737503,login
6993,1392737566,login
3882,1392737858,login
6064,1392737889,login
10734,1392737993,login
8615,1392738353,login
6909,1392738430,login
1624,1392738456,login
11909,1392738847,login
6782,1392738904,login
8811,1392739297,login
2316,1392739359,login
728,1392739476,login
5551,1392739554,login
3193,1392739648,login
1811,1392739771,login
8029,1392740158,login
1290,1392740419,login
5364,1392740826,login
6349,1392740919,login
934,1392740923,login
63,1392741052,login
8767,1392741168,login
9582,1392741790,login
2074,1392741844,login
2568,1392741894,login
4742,1392742203,login
8569,1392742305,login
3032,1392742737,login
2300,1392742915,login
679,1392742968,login
7257,1392742970,login
1730,1392742999,login
471,1392743124,login
2490,1392743151,login
160,1392743307,login
4143,1392743574,login
3139,1392743618,login
1214,1392743861,login
11021,1392744159,login
2771,1392744199,login
11083,1392744361,login
9303,1392744406,login
901,1392744442,login
5297,1392744729,login
1783,1392745032,login
535,1392745054,login
7431,1392745113,login
2723,1392745178,login
4803,1392745311,login
5609,1392745340,login
907,1392745514,login
4181,1392745607,login
772,1392745704,login
2333,1392745725,login
4837,1392745838,login
10199,1392745901,login
5301,1392745989,login
1694,1392746000,login
2011,1392746093,login
5013,1392746134,login
10311,1392746256,login
618,1392746740,login
4022,1392747091,login
2881,1392747162,login
3093,1392747248,login
754,1392747317,login
553,1392747381,login
9540,1392747784,login
1299,1392748066,login
7401,1392748154,login
4282,1392748422,login
5101,1392748618,login
6210,1392748690,login
9746,1392748923,login
1821,1392749044,login
9470,1392749270,login
7789,1392749444,login
3843,1392749623,login
5407,1392749721,login
6757,1392749966,login
6895,1392750143,login
7443,1392750514,login
6463,1392750772,login
7019,1392750795,login
7210,1392751035,login
11642,1392751036,login
450,1392751081,login
1061,1392751156,login
7834,1392751207,login
9865,1392751321,login
2539,1392751601,login
3705,1392752063,login
11428,1392752357,login
1128,1392752500,login
9925,1392752586,login
1094,1392752619,login
5552,1392752743,login
2519,1392752790,login
11198,1392752874,login
6393,1392752878,login
9381,1392752941,login
4402,1392752942,login
9985,1392753201,login
11003,1392753249,login
7114,1392753250,login
8196,1392753344,login
1339,1392753391,login
943,1392753513,login
8721,1392753615,login
7104,1392753675,login
8068,1392753755,login
7194,1392753938,login
8334,1392754052,login
11873,1392754460,login
3160,1392754641,login
6370,1392754793,login
4404,1392755071,login
8673,1392755517,login
2739,1392755606,login
8348,1392755618,login
783,1392755696,login
9345,1392755705,login
5415,1392755712,login
2013,1392755947,login
1017,1392755967,login
9400,1392755977,login
7572,1392756057,login
6405,1392756170,login
6416,1392756321,login
10419,1392756526,login
512,1392756725,login
6851,1392756755,login
7283,1392756758,login
6623,1392757040,login
11024,1392757336,login
10076,1392757500,login
1163,1392757801,login
8310,1392757823,login
882,1392758107,login
4785,1392758497,login
2620,1392758830,login
1407,1392759498,login
10757,1392759688,login
4371,1392759905,login
3556,1392760196,login
4403,1392760725,login
10211,1392760775,login
10011,1392760813,login
2548,1392760844,login
5156,1392760844,login
2080,1392761046,login
7386,1392761095,login
9652,1392761103,login
9968,1392761120,login
4263,1392761230,login
10,1392761283,login
6464,1392761382,login
5463,1392761387,login
9584,1392761541,login
5830,1392761614,login
3028,1392761662,login
4248,1392762105,login
9852,1392762245,login
5714,1392762246,login
1155,1392762848,login
2658,1392762894,login
4269,1392762976,login
8075,1392763173,login
1055,1392763460,login
9641,1392763481,login
3574,1392763585,login
230,1392763670,login
906,1392763792,login
9644,1392763944,login
3812,1392763975,login
4560,1392764092,login
6322,1392764115,login
8069,1392764148,login
10763,1392764417,login
2357,1392764525,login
1825,1392764534,login
3832,1392764698,login
1156,1392764794,login
4965,1392764945,login
605,1392765010,login
11912,1392765490,login
2033,1392765673,login
3112,1392765757,login
5378,1392766106,login
7859,1392766250,login
8399,1392766298,login
11273,1392766406,login
9325,1392766444,login
5151,1392766475,login
5547,1392766761,login
11920,1392766842,login
529,1392766906,login
2199,1392767002,login
8221,1392767111,login
9558,1392767191,login
10611,1392767404,login
3239,1392767416,login
5071,1392767637,login
9958,1392767747,login
804,1392768013,login
153,1392768014,login
4278,1392768104,login
10827,1392768249,login
7600,1392768309,login
932,1392768410,login
2042,1392768664,login
10524,1392768799,login
10159,1392769014,login
7029,1392769037,login
8837,1392769530,login
8770,1392769929,login
3463,1392770001,login
7375,1392770464,login
8944,1392770680,login
7818,1392770693,login
8037,1392770906,login
2445,1392770958,login
6438,1392771049,login
7590,1392771073,login
9901,1392771150,login
3175,1392771191,login
2622,1392771596,login
3269,1392771835,login
11796,1392772012,login
8297,1392772382,login
4421,1392772461,login
2193,1392773083,login
9591,1392773154,login
3204,1392773246,login
10602,1392774073,login
9947,1392774436,login
2754,1392774638,login
7107,1392774707,login
7209,1392774859,login
9645,1392774996,login
8768,1392775204,login
4565,1392775209,login
10153,1392775230,login
4713,1392775388,login
6171,1392775525,login
82,1392775840,login
1027,1392775997,login
7688,1392776294,login
4029,1392776366,login
11769,1392776469,login
4234,1392776605,login
9164,1392776638,login
2891,1392777351,login
2201,1392777610,login
2762,1392777624,login
892,1392778001,login
985,1392778207,login
5681,1392778396,login
1464,1392778398,login
5350,1392778862,login
10349,1392779111,login
4934,1392779289,login
9322,1392779394,login
9691,1392779394,login
168,1392779769,login
6070,1392779817,login
8403,1392779967,login
4513,1392780346,login
445,1392780387,login
4217,1392780728,login
3253,1392780960,login
3577,1392781084,login
8191,1392781309,login
1129,1392781310,login
518,1392781340,login
5211,1392781430,login
8235,1392781646,login
11349,1392782324,login
2339,1392782527,login
8640,1392782541,login
4915,1392782670,login
3339,1392782671,login
5015,1392782788,login
10388,1392783065,login
4618,1392783210,login
2241,1392783212,login
8912,1392783249,login
9434,1392783462,login
4745,1392783852,login
214,1392784387,login
5722,1392784404,login
6938,1392784557,login
9120,1392784627,login
9597,1392784741,login
7820,1392784906,login
9011,1392785106,login
7071,1392785143,login
2038,1392785275,login
7764,1392785282,login
6786,1392785430,login
3389,1392785487,login
3226,1392785739,login
639,1392785877,login
8031,1392786001,login
5210,1392786027,login
3644,1392786184,login
9504,1392786223,login
7926,1392786240,login
3531,1392786373,login
5685,1392786532,login
5927,1392786735,login
8243,1392786940,login
9747,1392787304,login
11688,1392787387,login
7511,1392787723,login
4569,1392787746,login
263,1392787821,login
2171,1392787823,login
10459,1392788074,login
4876,1392788105,login
4223,1392788496,login
1769,1392788627,login
6729,1392788701,login
1018,1392788790,login
10791,1392788887,login
2931,1392789035,login
8835,1392789180,login
6741,1392789289,login
11622,1392789356,login
3819,1392789380,login
11267,1392789531,login
401,1392789590,login
6835,1392789703,login
603,1392789790,login
3451,1392790309,login
4444,1392790795,login
11254,1392790811,login
3390,1392790900,login
1485,1392791040,login
2647,1392791193,login
9535,1392791212,login
6870,1392791545,login
6865,1392791839,login
10064,1392791846,login
5900,1392791869,login
11320,1392791914,login
311,1392791991,login
2425,1392792029,login
7111,1392792166,login
3113,1392792173,login
9281,1392792415,login
5721,1392792749,login
11206,1392793028,login
3824,1392793212,login
11294,1392793305,login
7682,1392793504,login
5861,1392793718,login
8749,1392793730,login
8091,1392793993,login
4067,1392794102,login
5160,1392794633,login
3802,1392794659,login
9863,1392794746,login
3525,1392795032,login
10357,1392795418,login
7848,1392795563,login
5259,1392795765,login
1150,1392795833,login
7248,1392795967,login
8602,1392796018,login
7153,1392796134,login
310,1392796252,login
9042,1392796310,login
11469,1392796327,login
9083,1392796511,login
7798,1392796576,login
4141,1392796600,login
9479,1392796636,login
9286,1392796824,login
5386,1392796922,login
4428,1392797003,login
4145,1392797507,login
2324,1392797529,login
6284,1392797682,login
6862,1392798060,login
5965,1392798083,login
1434,1392798136,login
4019,1392798530,login
10258,1392798610,login
10307,1392798625,login
5756,1392798818,login
2289,1392798914,login
9728,1392799007,login
4216,1392799017,login
10238,1392799106,login
3915,1392799166,login
7023,1392799350,login
10100,1392799470,login
564,1392799662,login
1072,1392799849,login
5240,1392800218,login
5362,1392800485,login
8689,1392800568,login
3137,1392800835,login
3066,1392801062,login
11240,1392801084,login
11479,1392801389,login
9524,1392801785,login
8553,1392802108,login
10059,1392802286,login
2870,1392802627,login
11056,1392802886,login
9751,1392802909,login
3957,1392803019,login
11662,1392803070,login
3353,1392803083,login
11170,1392803143,login
6204,1392803350,login
8924,1392803641,login
7644,1392803691,login
1319,1392803817,login
7101,1392803857,login
4045,1392803880,login
6913,1392804117,login
555,1392804205,login
8708,1392804211,login
5057,1392804306,login
1136,1392804500,login
3612,1392804729,login
69,1392804918,login
297,1392805007,login
6242,1392805165,login
5682,1392805333,login
1178,1392805481,login
510,1392805634,login
4924,1392805704,login
245,1392805748,login
4105,1392805761,login
5507,1392805954,login
1941,1392806244,login
4558,1392806461,login
7556,1392806773,login
10647,1392806939,login
6857,1392807005,login
4186,1392807116,login
2271,1392807188,login
6506,1392807290,login
1479,1392807411,login
1786,1392807440,login
11801,1392808011,login
8523,1392808195,login
8654,1392808206,login
203,1392808564,login
509,1392808831,login
10656,1392809649,login
7536,1392809958,login
2447,1392810013,login
9046,1392810145,login
4564,1392810179,login
7608,1392810235,login
7120,1392810264,login
9312,1392810592,login
10840,1392810834,login
5281,1392810848,login
1343,1392810979,login
607,1392811049,login
11730,1392811117,login
8084,1392811146,login
2270,1392811159,login
1822,1392811191,login
8105,1392811243,login
4497,1392811276,login
8945,1392811305,login
1836,1392811774,login
10750,1392812067,login
7720,1392812112,login
6187,1392812142,login
10953,1392812147,login
9694,1392812320,login
3067,1392812615,login
1508,1392813162,login
280,1392813261,login
5045,1392813320,login
885,1392813323,login
5718,1392813473,login
5939,1392813518,login
5329,1392813614,login
7436,1392813847,login
11195,1392813878,login
8381,1392814204,login
9346,1392814260,login
2002,1392814639,login
3867,1392814756,login
7878,1392814927,login
2557,1392814969,login
9806,1392815227,login
3405,1392815461,login
9423,1392815543,login
3493,1392815581,login
2566,1392815891,login
9402,1392816237,login
5704,1392817151,login
8280,1392817182,login
3100,1392817188,login
9307,1392817396,login
11270,1392817743,login
11406,1392817985,login
8760,1392818157,login
2727,1392818335,login
11300,1392818391,login
10352,1392818451,login
11051,1392818542,login
6232,1392818610,login
1421,1392818625,login
9450,1392818676,login
8159,1392818844,login
9461,1392818855,login
10022,1392818890,login
3673,1392818903,login
10599,1392819096,login
4472,1392819489,login
4433,1392819572,login
5579,1392819615,login
9142,1392819742,login
3560,1392819782,login
4335,1392819817,login
1885,1392819832,login
2322,1392820012,login
5426,1392820110,login
6282,1392820175,login
6388,1392820176,login
3804,1392820339,login
11377,1392820369,login
3623,1392820473,login
6236,1392820601,login
1368,1392821285,login
5067,1392821313,login
3244,1392821376,login
8862,1392821394,login
9660,1392821493,login
5532,1392821893,login
11957,1392822027,login
4086,1392822307,login
1865,1392822387,login
9383,1392822529,login
462,1392822548,login
6135,1392822614,login
11404,1392822816,login
6978,1392823552,login
4619,1392823790,login
3217,1392823834,login
322,1392823903,login
5977,1392824206,login
5307,1392824219,login
6064,1392824289,login
11964,1392824348,login
10734,1392824393,login
6909,1392824830,login
1624,1392824856,login
11909,1392825247,login
11702,1392825473,login
2476,1392825570,login
8811,1392825697,login
728,1392825876,login
5551,1392825954,login
9295,1392826161,login
1811,1392826171,login
8029,1392826558,login
8435,1392826621,login
10430,1392826752,login
1290,1392826819,login
5364,1392827226,login
63,1392827452,login
8767,1392827568,login
9582,1392828190,login
2568,1392828294,login
4742,1392828603,login
8569,1392828705,login
11379,1392828946,login
2300,1392829315,login
6609,1392829512,login
4143,1392829974,login
1214,1392830261,login
2771,1392830599,login
11083,1392830761,login
9303,1392830806,login
5297,1392831129,login
6367,1392831285,login
1783,1392831432,login
535,1392831454,login
7431,1392831513,login
2723,1392831578,login
4803,1392831711,login
5609,1392831740,login
907,1392831914,login
2333,1392832125,login
4837,1392832238,login
10199,1392832301,login
2011,1392832493,login
5013,1392832534,login
11015,1392832672,login
9999,1392832821,login
4408,1392832913,login
4022,1392833491,login
3093,1392833648,login
754,1392833717,login
10470,1392833970,login
9540,1392834184,login
7401,1392834554,login
7691,1392834765,login
4282,1392834822,login
5101,1392835018,login
6210,1392835090,login
9994,1392835225,login
9746,1392835323,login
1821,1392835444,login
11586,1392835626,login
9470,1392835670,login
1617,1392835700,login
11627,1392835771,login
7789,1392835844,login
3843,1392836023,login
6757,1392836366,login
42,1392836707,login
7019,1392837195,login
7210,1392837435,login
11642,1392837436,login
2539,1392838001,login
3960,1392838352,login
10320,1392838531,login
11428,1392838757,login
1094,1392839019,login
2915,1392839124,login
5552,1392839143,login
2519,1392839190,login
1093,1392839200,login
6393,1392839278,login
4402,1392839342,login
7114,1392839650,login
8196,1392839744,login
8721,1392840015,login
8068,1392840155,login
1770,1392840384,login
8192,1392840412,login
8334,1392840452,login
1709,1392840719,login
3160,1392841041,login
6370,1392841193,login
5479,1392841663,login
2739,1392842006,login
8348,1392842018,login
783,1392842096,login
2013,1392842347,login
1017,1392842367,login
9400,1392842377,login
8679,1392842386,login
6321,1392842435,login
7572,1392842457,login
6405,1392842570,login
6623,1392843440,login
11024,1392843736,login
7409,1392843926,login
8310,1392844223,login
882,1392844507,login
10222,1392844614,login
4785,1392844897,login
8701,1392844897,login
8025,1392845341,login
430,1392845543,login
3397,1392845722,login
1407,1392845898,login
10757,1392846088,login
10104,1392846204,login
3025,1392846356,login
3556,1392846596,login
11857,1392846618,login
5853,1392846688,login
1693,1392847113,login
2548,1392847244,login
2080,1392847446,login
7386,1392847495,login
9968,1392847520,login
4263,1392847630,login
10,1392847683,login
6464,1392847782,login
5463,1392847787,login
9145,1392847855,login
9584,1392847941,login
9771,1392847949,login
5830,1392848014,login
3028,1392848062,login
3180,1392848064,login
4562,1392848112,login
11530,1392848408,login
4248,1392848505,login
3017,1392848560,login
9852,1392848645,login
8426,1392849071,login
724,1392849198,login
1155,1392849248,login
2658,1392849294,login
494,1392849376,login
2246,1392849857,login
1055,1392849860,login
9641,1392849881,login
9845,1392849977,login
3574,1392849985,login
230,1392850070,login
906,1392850192,login
9991,1392850206,login
9644,1392850344,login
492,1392850393,login
87,1392850409,login
4560,1392850492,login
6633,1392850501,login
6322,1392850515,login
8069,1392850548,login
9031,1392850682,login
11762,1392850833,login
1825,1392850934,login
3832,1392851098,login
4965,1392851345,login
605,1392851410,login
2474,1392851670,login
2033,1392852073,login
2713,1392852211,login
8399,1392852698,login
4625,1392852733,login
11273,1392852806,login
9325,1392852844,login
5151,1392852875,login
5547,1392853161,login
529,1392853306,login
2199,1392853402,login
8221,1392853511,login
10611,1392853804,login
3239,1392853816,login
5071,1392854037,login
9958,1392854147,login
10827,1392854649,login
7600,1392854709,login
2406,1392854883,login
2042,1392855064,login
6911,1392855186,login
10524,1392855199,login
10159,1392855414,login
7029,1392855437,login
8010,1392855806,login
11869,1392855987,login
197,1392855991,login
10866,1392856044,login
8770,1392856329,login
3463,1392856401,login
7375,1392856864,login
7818,1392857093,login
3946,1392857251,login
11969,1392857294,login
7590,1392857473,login
9901,1392857550,login
2622,1392857996,login
2809,1392858081,login
3269,1392858235,login
2435,1392858748,login
8297,1392858782,login
4421,1392858861,login
2193,1392859483,login
9591,1392859554,login
3204,1392859646,login
3311,1392860225,login
10602,1392860473,login
7107,1392861107,login
3863,1392861116,login
7209,1392861259,login
9645,1392861396,login
10858,1392861540,login
8768,1392861604,login
4565,1392861609,login
10153,1392861630,login
4713,1392861788,login
6171,1392861925,login
6742,1392861932,login
82,1392862240,login
1345,1392862356,login
1027,1392862397,login
7688,1392862694,login
3436,1392862727,login
4029,1392862766,login
11769,1392862869,login
4234,1392863005,login
2239,1392863177,login
4354,1392863431,login
11061,1392863813,login
6103,1392863824,login
8214,1392863865,login
9601,1392864015,login
9113,1392864591,login
985,1392864607,login
10621,1392864635,login
5681,1392864796,login
1464,1392864798,login
9724,1392864935,login
5350,1392865262,login
7223,1392865283,login
1472,1392865303,login
10349,1392865511,login
4934,1392865689,login
283,1392865774,login
6266,1392865776,login
9322,1392865794,login
9691,1392865794,login
168,1392866169,login
6070,1392866217,login
10006,1392866685,login
8639,1392866695,login
8046,1392866731,login
445,1392866787,login
4295,1392866926,login
4217,1392867128,login
3411,1392867661,login
5211,1392867830,login
11596,1392867830,login
8235,1392868046,login
5063,1392868241,login
7048,1392868293,login
11349,1392868724,login
5243,1392868807,login
4915,1392869070,login
3339,1392869071,login
5015,1392869188,login
2571,1392869392,login
10388,1392869465,login
1879,1392869604,login
4618,1392869610,login
8912,1392869649,login
9434,1392869862,login
8033,1392869897,login
1009,1392870207,login
4745,1392870252,login
3758,1392870414,login
2282,1392870460,login
3541,1392870824,login
6938,1392870957,login
9120,1392871027,login
9635,1392871138,login
9597,1392871141,login
7820,1392871306,login
7071,1392871543,login
6786,1392871830,login
3389,1392871887,login
11067,1392872078,login
3226,1392872139,login
639,1392872277,login
522,1392872363,login
8031,1392872401,login
5210,1392872427,login
3644,1392872584,login
9504,1392872623,login
7926,1392872640,login
3531,1392872773,login
5685,1392872932,login
5927,1392873135,login
8243,1392873340,login
7074,1392873521,login
9747,1392873704,login
11688,1392873787,login
7398,1392873919,login
7511,1392874123,login
4569,1392874146,login
263,1392874221,login
2171,1392874223,login
9623,1392874435,login
5918,1392874476,login
4876,1392874505,login
7899,1392874594,login
4223,1392874896,login
1769,1392875027,login
6729,1392875101,login
8508,1392875146,login
10791,1392875287,login
8835,1392875580,login
11039,1392875704,login
3819,1392875780,login
9157,1392875829,login
10753,1392875832,login
11267,1392875931,login
6835,1392876103,login
603,1392876190,login
575,1392876688,login
3451,1392876709,login
2078,1392877174,login
4444,1392877195,login
4485,1392877207,login
11254,1392877211,login
3390,1392877300,login
4784,1392877339,login
11958,1392877733,login
4616,1392877810,login
6870,1392877945,login
11320,1392878314,login
6357,1392878635,login
3481,1392878707,login
9281,1392878815,login
5721,1392879149,login
11206,1392879428,login
3824,1392879612,login
5861,1392880118,login
10913,1392880176,login
8091,1392880393,login
4067,1392880502,login
8955,1392880560,login
2859,1392881405,login
3525,1392881432,login
5494,1392881978,login
5259,1392882165,login
1357,1392882206,login
7248,1392882367,login
8602,1392882418,login
7153,1392882534,login
310,1392882652,login
9042,1392882710,login
11469,1392882727,login
9083,1392882911,login
7798,1392882976,login
9286,1392883224,login
5386,1392883322,login
2921,1392883622,login
5828,1392883761,login
4145,1392883907,login
2324,1392883929,login
8220,1392884035,login
6284,1392884082,login
3018,1392884320,login
7985,1392884375,login
5965,1392884483,login
1434,1392884536,login
4019,1392884930,login
11306,1392884974,login
10258,1392885010,login
10307,1392885025,login
9147,1392885288,login
8440,1392885336,login
9728,1392885407,login
4216,1392885417,login
3915,1392885566,login
7023,1392885750,login
7774,1392885896,login
2159,1392885935,login
5840,1392885958,login
564,1392886062,login
1072,1392886249,login
3179,1392886257,login
5240,1392886618,login
3437,1392886697,login
3137,1392887235,login
3066,1392887462,login
11240,1392887484,login
4017,1392888446,login
8553,1392888508,login
4481,1392888525,login
6148,1392888627,login
5677,1392888852,login
9751,1392889309,login
11226,1392889345,login
3957,1392889419,login
11662,1392889470,login
3353,1392889483,login
11170,1392889543,login
6204,1392889750,login
1107,1392889788,login
11683,1392889823,login
680,1392889943,login
7644,1392890091,login
10265,1392890202,login
7101,1392890257,login
4045,1392890280,login
8708,1392890611,login
