loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,open_acc,revol_bal,total_acc,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_util,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_rev_tl_bal_gt_0,num_tl_90g_dpd_24m,num_tl_op_past_12m,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,fico_average
18000.0, 36 months,642.65,C,10+ years,MORTGAGE,94000.0,Verified,1,debt_consolidation,15.28,1.0,10.0,18716.0,31.0,0.0,379717.0,27400.0,37972.0,73.1,4.0,0.0,5.0,7.0,5.0,9.0,7.0,0.0,3.0,44656.0,21600.0,34554.0,682.0
25000.0, 36 months,842.23,B,10+ years,MORTGAGE,72000.0,Verified,1,credit_card,26.58,2.0,9.0,29801.0,20.0,0.0,37873.0,51100.0,5410.0,62.5,2.0,2.0,3.0,4.0,4.0,6.0,4.0,0.0,2.0,37873.0,47400.0,26936.0,692.0
12800.0, 36 months,451.53,C,10+ years,MORTGAGE,36000.0,Not Verified,1,credit_card,18.77,2.0,7.0,17512.0,19.0,0.0,17512.0,55100.0,2502.0,41.3,1.0,0.0,4.0,5.0,4.0,10.0,5.0,0.0,1.0,17512.0,41400.0,0.0,692.0
15000.0, 36 months,460.56,A,3 years,MORTGAGE,68000.0,Source Verified,1,credit_card,21.06,0.0,10.0,11751.0,20.0,0.0,218048.0,24900.0,21805.0,47.2,2.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,2.0,61472.0,24900.0,61318.0,727.0
18400.0, 60 months,443.65,C,5 years,MORTGAGE,68000.0,Verified,1,debt_consolidation,17.21,0.0,11.0,23218.0,23.0,0.0,144310.0,38300.0,13119.0,90.5,2.0,0.0,4.0,6.0,4.0,10.0,6.0,0.0,2.0,41816.0,25100.0,20079.0,707.0
16000.0, 36 months,532.35,B,4 years,RENT,60000.0,Not Verified,1,debt_consolidation,21.46,0.0,16.0,15034.0,29.0,0.0,74502.0,19800.0,4967.0,75.9,0.0,0.0,5.0,5.0,5.0,7.0,5.0,0.0,2.0,74502.0,19800.0,75909.0,692.0
10800.0, 36 months,379.06,C,2 years,RENT,58000.0,Verified,1,debt_consolidation,10.67,1.0,5.0,0.0,14.0,0.0,13705.0,1800.0,2741.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,13705.0,1800.0,11501.0,687.0
10000.0, 36 months,327.34,B,2 years,MORTGAGE,68000.0,Not Verified,1,home_improvement,7.78,0.0,7.0,3277.0,17.0,0.0,90657.0,10100.0,12951.0,42.3,3.0,0.0,3.0,4.0,3.0,3.0,4.0,0.0,2.0,13558.0,6100.0,16586.0,732.0
14600.0, 36 months,496.73,C,10+ years,MORTGAGE,38208.0,Not Verified,1,other,19.5,0.0,9.0,8664.0,29.0,0.0,86192.0,12400.0,14365.0,60.0,4.0,1.0,1.0,3.0,1.0,6.0,3.0,0.0,1.0,13691.0,5500.0,11072.0,682.0
19000.0, 36 months,610.14,B,10+ years,OWN,62000.0,Source Verified,1,debt_consolidation,24.39,0.0,16.0,20228.0,26.0,0.0,241290.0,34100.0,15081.0,78.0,1.0,0.0,3.0,5.0,3.0,10.0,5.0,0.0,3.0,78433.0,17200.0,84426.0,712.0
8825.0, 36 months,281.34,B,10+ years,RENT,35000.0,Not Verified,1,credit_card,21.95,1.0,6.0,10751.0,15.0,0.0,19514.0,16300.0,3252.0,84.3,0.0,0.0,3.0,4.0,3.0,10.0,4.0,0.0,1.0,19514.0,7300.0,15000.0,662.0
20000.0, 36 months,661.14,B,10+ years,OWN,100000.0,Source Verified,1,debt_consolidation,23.34,0.0,13.0,14850.0,17.0,8236.0,92866.0,22400.0,7739.0,67.6,1.0,0.0,7.0,8.0,8.0,8.0,8.0,0.0,2.0,92866.0,17000.0,89884.0,682.0
18600.0, 36 months,625.37,B,5 years,MORTGAGE,45000.0,Source Verified,1,debt_consolidation,21.87,0.0,10.0,10042.0,28.0,12427.0,69821.0,22900.0,6982.0,41.8,3.0,1.0,4.0,6.0,4.0,8.0,6.0,0.0,1.0,21023.0,18800.0,20000.0,677.0
12000.0, 36 months,399.26,B,4 years,RENT,38224.0,Not Verified,1,debt_consolidation,21.22,0.0,11.0,18099.0,28.0,0.0,23772.0,28400.0,2161.0,58.1,2.0,0.0,3.0,6.0,4.0,10.0,6.0,0.0,3.0,23772.0,15600.0,5750.0,687.0
12975.0, 60 months,373.87,F,3 years,MORTGAGE,40000.0,Not Verified,0,debt_consolidation,29.86,0.0,13.0,19436.0,28.0,0.0,147677.0,32400.0,12306.0,71.6,2.0,1.0,4.0,7.0,6.0,16.0,7.0,0.0,3.0,47138.0,21400.0,30475.0,682.0
3600.0, 36 months,127.44,D,2 years,RENT,65000.0,Not Verified,1,moving,24.46,0.0,5.0,2933.0,16.0,422.0,66635.0,3000.0,13327.0,97.8,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,66635.0,3000.0,75146.0,662.0
12000.0, 36 months,417.28,C,10+ years,MORTGAGE,78000.0,Verified,1,debt_consolidation,33.29,0.0,16.0,9269.0,44.0,0.0,120909.0,13100.0,7557.0,97.4,3.0,0.0,6.0,8.0,6.0,8.0,8.0,0.0,1.0,120909.0,9000.0,139480.0,677.0
2500.0, 36 months,91.71,D,10+ years,RENT,65000.0,Not Verified,1,vacation,26.79,0.0,9.0,11545.0,36.0,0.0,29844.0,19700.0,3731.0,62.3,0.0,0.0,4.0,6.0,3.0,20.0,6.0,0.0,4.0,29844.0,15700.0,20099.0,682.0
17000.0, 60 months,386.72,B,3 years,RENT,75000.0,Verified,1,debt_consolidation,13.79,0.0,13.0,4045.0,22.0,0.0,30523.0,20300.0,2544.0,20.7,0.0,1.0,2.0,2.0,6.0,10.0,2.0,0.0,0.0,30523.0,19500.0,37542.0,697.0
19800.0, 36 months,640.29,B,< 1 year,RENT,65000.0,Not Verified,1,debt_consolidation,5.95,0.0,9.0,8125.0,47.0,0.0,178554.0,17600.0,19839.0,40.7,0.0,1.0,4.0,5.0,5.0,6.0,5.0,0.0,1.0,178554.0,14600.0,167296.0,697.0
5200.0, 36 months,175.49,B,9 years,MORTGAGE,155000.0,Verified,1,home_improvement,4.37,1.0,9.0,12155.0,27.0,0.0,28940.0,19900.0,3216.0,76.7,0.0,5.0,4.0,8.0,4.0,10.0,8.0,1.0,2.0,28940.0,8400.0,16657.0,672.0
25000.0, 60 months,615.82,D,10+ years,MORTGAGE,201000.0,Not Verified,1,debt_consolidation,6.14,2.0,7.0,17511.0,16.0,0.0,549090.0,19600.0,78441.0,98.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,31328.0,10000.0,16000.0,672.0
7000.0, 36 months,235.36,B,10+ years,RENT,41000.0,Verified,1,debt_consolidation,18.12,3.0,11.0,10406.0,36.0,1054.0,10406.0,17300.0,1156.0,71.0,0.0,3.0,3.0,6.0,4.0,15.0,6.0,3.0,1.0,10406.0,7000.0,0.0,662.0
20050.0, 36 months,722.55,D,4 years,RENT,46000.0,Verified,0,debt_consolidation,28.85,0.0,4.0,12313.0,18.0,0.0,12313.0,15300.0,4104.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,12313.0,1500.0,0.0,687.0
10000.0, 60 months,267.73,E,10+ years,MORTGAGE,35000.0,Verified,0,debt_consolidation,6.41,0.0,10.0,7418.0,15.0,0.0,151780.0,14400.0,15178.0,60.4,2.0,0.0,4.0,8.0,4.0,6.0,8.0,0.0,2.0,7418.0,6000.0,0.0,667.0
22000.0, 36 months,721.72,B,6 years,MORTGAGE,63000.0,Verified,1,debt_consolidation,28.45,0.0,21.0,17408.0,50.0,0.0,251842.0,89408.0,12592.0,32.5,6.0,0.0,4.0,6.0,9.0,12.0,6.0,0.0,7.0,89257.0,51908.0,83217.0,757.0
28000.0, 36 months,876.13,A,10+ years,OWN,104000.0,Source Verified,1,debt_consolidation,20.86,0.0,16.0,43651.0,28.0,0.0,62753.0,83466.0,3922.0,51.5,0.0,0.0,7.0,8.0,10.0,16.0,9.0,0.0,0.0,62753.0,72366.0,22945.0,727.0
4950.0, 36 months,172.13,C,1 year,RENT,30000.0,Not Verified,1,credit_card,8.2,0.0,6.0,3400.0,12.0,0.0,6470.0,9200.0,1078.0,35.5,0.0,0.0,2.0,4.0,2.0,5.0,4.0,0.0,4.0,6470.0,3900.0,3500.0,707.0
12000.0, 60 months,293.1,C,10+ years,MORTGAGE,54000.0,Source Verified,0,home_improvement,7.36,1.0,8.0,11683.0,25.0,0.0,139375.0,16700.0,17422.0,78.2,9.0,0.0,3.0,5.0,3.0,5.0,5.0,0.0,2.0,11683.0,10700.0,0.0,667.0
7000.0, 36 months,233.68,B,9 years,RENT,100000.0,Verified,1,debt_consolidation,9.26,0.0,11.0,8756.0,17.0,0.0,22360.0,14400.0,2033.0,6.9,0.0,0.0,1.0,6.0,2.0,4.0,6.0,0.0,2.0,22360.0,2800.0,24182.0,712.0
8325.0, 36 months,299.97,D,2 years,RENT,25000.0,Not Verified,1,debt_consolidation,22.33,0.0,8.0,8382.0,11.0,0.0,16798.0,13300.0,2100.0,71.0,0.0,0.0,5.0,5.0,5.0,6.0,5.0,0.0,3.0,16798.0,11800.0,10554.0,677.0
5000.0, 36 months,179.69,D,10+ years,MORTGAGE,65000.0,Source Verified,1,debt_consolidation,9.92,0.0,7.0,8087.0,36.0,0.0,101576.0,9900.0,14511.0,97.4,8.0,4.0,3.0,3.0,3.0,10.0,3.0,0.0,3.0,30779.0,8300.0,24288.0,667.0
12000.0, 36 months,374.33,A,10+ years,MORTGAGE,68000.0,Source Verified,1,debt_consolidation,29.32,0.0,10.0,22170.0,27.0,0.0,152396.0,33600.0,15240.0,88.7,3.0,0.0,4.0,6.0,4.0,10.0,6.0,0.0,1.0,35928.0,19800.0,25000.0,697.0
11850.0, 36 months,437.5,E,7 years,RENT,33000.0,Source Verified,1,debt_consolidation,32.25,0.0,15.0,18338.0,25.0,0.0,29835.0,23900.0,2131.0,86.3,0.0,0.0,6.0,12.0,6.0,11.0,12.0,0.0,0.0,29835.0,9800.0,17038.0,672.0
14400.0, 36 months,485.96,B,7 years,MORTGAGE,60000.0,Source Verified,1,credit_card,16.76,0.0,17.0,15966.0,25.0,65.0,92521.0,23400.0,5783.0,72.3,2.0,0.0,5.0,9.0,6.0,12.0,10.0,0.0,1.0,21752.0,11800.0,14791.0,667.0
19200.0, 60 months,535.43,E,10+ years,MORTGAGE,51000.0,Verified,0,debt_consolidation,27.08,0.0,15.0,9722.0,35.0,0.0,100134.0,20500.0,6676.0,98.1,2.0,0.0,4.0,7.0,4.0,8.0,7.0,0.0,1.0,50361.0,5500.0,51339.0,672.0
34000.0, 60 months,958.29,F,10+ years,MORTGAGE,82000.0,Verified,1,debt_consolidation,26.68,0.0,20.0,24663.0,50.0,0.0,206251.0,38200.0,12132.0,67.9,4.0,0.0,5.0,8.0,7.0,13.0,8.0,0.0,3.0,84053.0,30200.0,77175.0,697.0
13000.0, 36 months,473.19,D,9 years,RENT,36000.0,Not Verified,1,credit_card,10.2,1.0,6.0,8671.0,17.0,0.0,8671.0,13800.0,1445.0,75.7,0.0,0.0,2.0,4.0,2.0,7.0,4.0,0.0,1.0,8671.0,4400.0,0.0,672.0
9000.0, 36 months,330.82,D,10+ years,RENT,55700.0,Not Verified,1,other,29.11,0.0,9.0,16947.0,26.0,0.0,100758.0,20100.0,11195.0,93.9,2.0,0.0,3.0,4.0,3.0,11.0,4.0,0.0,3.0,41273.0,18000.0,38003.0,697.0
7200.0, 36 months,220.65,A,10+ years,RENT,43500.0,Not Verified,1,credit_card,20.88,0.0,13.0,6099.0,53.0,145.0,114616.0,20700.0,8817.0,45.2,0.0,1.0,3.0,8.0,3.0,6.0,8.0,0.0,3.0,114616.0,8800.0,99751.0,667.0
12600.0, 60 months,328.52,E,7 years,MORTGAGE,41000.0,Not Verified,0,debt_consolidation,15.34,1.0,9.0,3127.0,14.0,1677.0,87318.0,8100.0,9702.0,50.0,3.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,38536.0,3900.0,38284.0,667.0
8875.0, 36 months,287.04,B,3 years,RENT,26300.0,Not Verified,1,credit_card,8.71,0.0,14.0,9493.0,19.0,0.0,9493.0,19100.0,730.0,60.5,0.0,0.0,2.0,2.0,6.0,6.0,2.0,0.0,0.0,9493.0,15700.0,0.0,687.0
10000.0, 36 months,332.72,B,3 years,RENT,72000.0,Verified,1,debt_consolidation,25.93,0.0,19.0,44958.0,40.0,0.0,46263.0,51500.0,2570.0,87.0,6.0,0.0,10.0,15.0,11.0,17.0,15.0,0.0,0.0,46263.0,39900.0,0.0,687.0
5000.0, 36 months,152.18,A,8 years,MORTGAGE,102000.0,Not Verified,1,credit_card,10.32,0.0,14.0,4911.0,29.0,0.0,184383.0,28000.0,23048.0,17.5,4.0,1.0,3.0,3.0,5.0,7.0,3.0,0.0,1.0,44384.0,28000.0,62441.0,727.0
20000.0, 60 months,482.23,C,3 years,MORTGAGE,117000.0,Verified,1,home_improvement,11.67,0.0,9.0,9638.0,20.0,0.0,432895.0,19500.0,48099.0,59.1,1.0,0.0,2.0,3.0,3.0,7.0,3.0,0.0,4.0,53039.0,12000.0,61908.0,697.0
6000.0, 36 months,202.14,B,10+ years,OWN,60000.0,Source Verified,1,debt_consolidation,9.06,2.0,6.0,3038.0,20.0,442.0,8060.0,8700.0,1343.0,84.2,2.0,1.0,2.0,3.0,2.0,9.0,3.0,1.0,0.0,3584.0,3500.0,13705.0,677.0
11200.0, 36 months,377.97,B,6 years,MORTGAGE,55000.0,Verified,1,home_improvement,19.77,0.0,5.0,2817.0,18.0,0.0,209672.0,4500.0,41934.0,62.6,8.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,33487.0,4500.0,50884.0,687.0
30000.0, 60 months,885.48,F,9 years,RENT,87000.0,Verified,0,debt_consolidation,19.63,0.0,20.0,21727.0,29.0,0.0,36328.0,23600.0,1816.0,89.4,0.0,0.0,12.0,16.0,12.0,17.0,16.0,0.0,2.0,36328.0,18000.0,20012.0,662.0
6625.0, 36 months,241.35,D,10+ years,MORTGAGE,140000.0,Source Verified,1,small_business,5.47,0.0,10.0,5828.0,16.0,0.0,44830.0,12300.0,4483.0,51.6,3.0,1.0,6.0,6.0,6.0,8.0,6.0,0.0,2.0,11637.0,11300.0,13985.0,687.0
25000.0, 36 months,830.24,B,9 years,MORTGAGE,300000.0,Verified,1,debt_consolidation,12.61,0.0,14.0,12322.0,36.0,0.0,341307.0,49100.0,26254.0,66.6,5.0,0.0,5.0,5.0,5.0,10.0,5.0,0.0,1.0,106817.0,18500.0,108561.0,727.0
14800.0, 36 months,501.17,C,< 1 year,MORTGAGE,55000.0,Not Verified,1,debt_consolidation,18.87,0.0,12.0,34922.0,22.0,0.0,140457.0,45200.0,14046.0,72.6,4.0,0.0,4.0,5.0,5.0,8.0,5.0,0.0,2.0,37261.0,28900.0,9923.0,712.0
32000.0, 36 months,1012.69,B,10+ years,MORTGAGE,130000.0,Verified,1,debt_consolidation,15.0,0.0,16.0,12206.0,28.0,0.0,292952.0,43000.0,18310.0,32.8,1.0,0.0,8.0,10.0,9.0,13.0,10.0,0.0,3.0,34212.0,27600.0,42623.0,722.0
10625.0, 36 months,392.27,D,7 years,RENT,38000.0,Verified,1,small_business,30.28,0.0,13.0,13590.0,15.0,0.0,22609.0,22600.0,2055.0,71.2,0.0,0.0,6.0,10.0,8.0,9.0,10.0,0.0,4.0,22609.0,11900.0,16535.0,692.0
5600.0, 36 months,196.33,C,6 years,RENT,37000.0,Not Verified,1,major_purchase,1.33,0.0,3.0,1930.0,7.0,0.0,1930.0,8900.0,643.0,15.6,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1930.0,6900.0,0.0,692.0
14400.0, 60 months,334.92,C,10+ years,MORTGAGE,98000.0,Verified,1,debt_consolidation,19.37,0.0,11.0,9838.0,29.0,0.0,178155.0,28800.0,16196.0,49.7,4.0,0.0,4.0,4.0,4.0,7.0,4.0,0.0,3.0,48975.0,19800.0,58552.0,732.0
10150.0, 36 months,361.83,D,8 years,OWN,83500.0,Source Verified,1,credit_card,10.51,0.0,9.0,13902.0,13.0,0.0,22371.0,15200.0,2486.0,99.8,0.0,0.0,5.0,8.0,5.0,8.0,8.0,0.0,1.0,22371.0,7800.0,16960.0,682.0
14400.0, 60 months,334.92,C,2 years,MORTGAGE,78000.0,Source Verified,1,debt_consolidation,13.45,0.0,12.0,8968.0,36.0,0.0,252152.0,12700.0,25215.0,73.3,1.0,0.0,1.0,3.0,3.0,8.0,3.0,0.0,3.0,61816.0,8800.0,58964.0,702.0
8200.0, 36 months,278.87,C,10+ years,RENT,70000.0,Not Verified,1,other,24.76,0.0,9.0,4264.0,42.0,0.0,133866.0,11500.0,14874.0,42.0,2.0,1.0,3.0,4.0,3.0,7.0,4.0,0.0,2.0,133866.0,6500.0,136855.0,667.0
15000.0, 36 months,492.08,B,1 year,OWN,100000.0,Not Verified,1,home_improvement,11.11,0.0,12.0,0.0,20.0,0.0,23456.0,38700.0,1955.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,23456.0,27600.0,62231.0,787.0
10000.0, 36 months,312.91,A,n/a,MORTGAGE,52000.0,Verified,1,home_improvement,4.45,0.0,7.0,10196.0,20.0,0.0,177067.0,27032.0,29511.0,47.4,5.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,2.0,10196.0,21532.0,0.0,747.0
6400.0, 36 months,212.55,B,6 years,MORTGAGE,55000.0,Not Verified,1,debt_consolidation,18.48,4.0,9.0,15607.0,17.0,0.0,133112.0,21100.0,14790.0,85.8,2.0,0.0,3.0,3.0,3.0,5.0,3.0,1.0,0.0,38075.0,18200.0,28655.0,667.0
12000.0, 60 months,311.23,E,8 years,OWN,45000.0,Verified,1,debt_consolidation,22.11,0.0,10.0,6661.0,19.0,0.0,30025.0,12900.0,3003.0,98.2,0.0,0.0,3.0,5.0,3.0,6.0,5.0,0.0,5.0,30025.0,3100.0,28673.0,672.0
10000.0, 36 months,304.36,A,< 1 year,MORTGAGE,92000.0,Source Verified,1,home_improvement,11.69,0.0,9.0,6506.0,21.0,0.0,352332.0,16900.0,44042.0,23.3,3.0,0.0,2.0,3.0,3.0,5.0,3.0,0.0,1.0,63470.0,11200.0,71896.0,767.0
10050.0, 36 months,357.22,C,3 years,OWN,30000.0,Not Verified,1,debt_consolidation,21.88,0.0,7.0,13120.0,11.0,0.0,13120.0,19200.0,1874.0,96.7,0.0,0.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0,13120.0,8100.0,0.0,677.0
5600.0, 36 months,185.12,B,10+ years,MORTGAGE,65000.0,Not Verified,1,debt_consolidation,17.39,1.0,15.0,5595.0,25.0,0.0,215676.0,29700.0,16590.0,23.0,2.0,0.0,6.0,9.0,9.0,14.0,9.0,0.0,4.0,29208.0,14200.0,38733.0,717.0
26000.0, 60 months,654.17,D,10+ years,MORTGAGE,150000.0,Source Verified,1,debt_consolidation,17.63,2.0,13.0,34192.0,32.0,0.0,340134.0,40700.0,26164.0,98.0,7.0,0.0,4.0,6.0,4.0,7.0,6.0,0.0,1.0,72899.0,18700.0,66743.0,682.0
9875.0, 36 months,358.25,D,10+ years,OWN,45000.0,Source Verified,1,debt_consolidation,23.52,0.0,8.0,12789.0,18.0,0.0,62011.0,19200.0,8859.0,100.2,1.0,0.0,2.0,5.0,2.0,9.0,5.0,0.0,1.0,18624.0,12500.0,10000.0,712.0
35000.0, 36 months,1115.77,B,4 years,MORTGAGE,130000.0,Verified,1,home_improvement,17.32,0.0,19.0,33898.0,35.0,0.0,364878.0,66900.0,20271.0,54.6,2.0,0.0,4.0,4.0,7.0,10.0,4.0,0.0,3.0,108066.0,62100.0,110034.0,717.0
15000.0, 36 months,469.36,A,10+ years,RENT,40000.0,Not Verified,1,credit_card,23.16,0.0,12.0,11276.0,18.0,0.0,17909.0,32000.0,1492.0,41.8,0.0,0.0,7.0,9.0,8.0,11.0,9.0,0.0,3.0,17909.0,26600.0,23427.0,732.0
12000.0, 36 months,379.37,A,9 years,MORTGAGE,68000.0,Verified,1,debt_consolidation,17.91,0.0,14.0,39444.0,42.0,0.0,195434.0,63800.0,15033.0,77.8,6.0,0.0,5.0,6.0,5.0,12.0,6.0,0.0,1.0,49965.0,50600.0,20278.0,742.0
20000.0, 60 months,489.45,C,10+ years,MORTGAGE,100000.0,Verified,1,home_improvement,7.28,1.0,10.0,27175.0,27.0,0.0,309081.0,54300.0,30908.0,51.5,8.0,0.0,8.0,9.0,8.0,12.0,9.0,0.0,2.0,27175.0,51800.0,0.0,662.0
2500.0, 36 months,87.89,D,10+ years,RENT,44000.0,Verified,1,major_purchase,2.24,0.0,16.0,5240.0,42.0,80.0,80876.0,6300.0,5055.0,95.3,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,80876.0,5500.0,65500.0,687.0
25075.0, 36 months,768.41,A,8 years,MORTGAGE,220000.0,Verified,0,credit_card,17.9,0.0,25.0,23737.0,41.0,0.0,384329.0,48000.0,16710.0,40.8,2.0,0.0,5.0,10.0,11.0,19.0,10.0,0.0,3.0,143870.0,16400.0,147065.0,697.0
23850.0, 60 months,615.41,D,10+ years,MORTGAGE,60000.0,Source Verified,0,debt_consolidation,20.68,0.0,12.0,11948.0,23.0,0.0,48059.0,32300.0,4005.0,37.0,2.0,0.0,4.0,7.0,7.0,9.0,7.0,0.0,3.0,48059.0,24800.0,37529.0,707.0
7000.0, 60 months,200.69,F,10+ years,OWN,74000.0,Verified,1,other,23.61,0.0,7.0,5225.0,24.0,0.0,32252.0,5800.0,4607.0,89.5,1.0,0.0,2.0,4.0,2.0,13.0,4.0,0.0,2.0,32252.0,3000.0,38567.0,662.0
7000.0, 36 months,224.79,B,5 years,MORTGAGE,108000.0,Source Verified,1,credit_card,4.99,0.0,6.0,16259.0,28.0,359.0,16259.0,25600.0,2710.0,77.6,0.0,1.0,3.0,5.0,3.0,11.0,5.0,0.0,1.0,16259.0,19000.0,0.0,672.0
10000.0, 60 months,227.48,C,9 years,OWN,42000.0,Source Verified,1,debt_consolidation,25.71,0.0,20.0,9008.0,42.0,0.0,190178.0,27100.0,10009.0,37.5,4.0,0.0,3.0,8.0,7.0,9.0,8.0,0.0,6.0,39576.0,15700.0,43233.0,737.0
15000.0, 36 months,481.97,B,6 years,RENT,75796.0,Not Verified,1,debt_consolidation,8.2,1.0,17.0,13824.0,29.0,0.0,18764.0,41837.0,1173.0,34.3,0.0,0.0,5.0,6.0,8.0,13.0,6.0,0.0,1.0,18764.0,28737.0,10000.0,692.0
20000.0, 60 months,576.29,F,10+ years,RENT,60000.0,Source Verified,1,debt_consolidation,5.58,1.0,9.0,14667.0,20.0,0.0,41011.0,16300.0,5859.0,95.1,3.0,0.0,3.0,5.0,3.0,9.0,5.0,0.0,3.0,14667.0,14200.0,0.0,677.0
35000.0, 36 months,1201.84,C,10+ years,MORTGAGE,182016.0,Verified,1,debt_consolidation,15.0,0.0,24.0,40448.0,47.0,0.0,466477.0,66800.0,20282.0,91.6,5.0,0.0,9.0,13.0,10.0,14.0,13.0,0.0,1.0,71651.0,42600.0,59153.0,697.0
13000.0, 60 months,327.09,D,5 years,RENT,45000.0,Source Verified,1,debt_consolidation,21.76,2.0,10.0,6242.0,29.0,232.0,31630.0,14300.0,3163.0,57.2,0.0,0.0,3.0,6.0,3.0,7.0,6.0,1.0,4.0,31630.0,8000.0,29372.0,677.0
15000.0, 36 months,467.43,A,10+ years,RENT,60000.0,Source Verified,1,debt_consolidation,11.38,0.0,6.0,16593.0,20.0,589.0,16593.0,41000.0,2766.0,42.2,1.0,0.0,5.0,6.0,5.0,8.0,6.0,0.0,0.0,16593.0,39000.0,0.0,672.0
14000.0, 60 months,337.56,C,3 years,RENT,75000.0,Verified,1,credit_card,6.71,0.0,14.0,20701.0,37.0,0.0,213019.0,61600.0,15216.0,34.4,3.0,0.0,6.0,6.0,10.0,23.0,6.0,0.0,6.0,27865.0,60100.0,10276.0,712.0
10000.0, 36 months,336.22,B,10+ years,MORTGAGE,46779.22,Source Verified,1,credit_card,18.83,0.0,5.0,4170.0,16.0,0.0,185319.0,4500.0,37064.0,100.6,2.0,0.0,2.0,3.0,2.0,5.0,3.0,0.0,2.0,33870.0,4000.0,32042.0,677.0
1750.0, 36 months,61.78,C,< 1 year,RENT,30000.0,Source Verified,1,debt_consolidation,17.64,0.0,3.0,7989.0,9.0,0.0,8715.0,44700.0,2905.0,17.9,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,8715.0,44700.0,13698.0,707.0
12000.0, 36 months,398.52,B,10+ years,MORTGAGE,75000.0,Not Verified,0,debt_consolidation,17.5,0.0,12.0,24321.0,26.0,0.0,160674.0,31100.0,13390.0,79.8,4.0,0.0,5.0,7.0,7.0,11.0,7.0,0.0,2.0,30699.0,22400.0,12550.0,687.0
10775.0, 36 months,373.47,C,8 years,RENT,88000.0,Not Verified,1,debt_consolidation,16.77,0.0,10.0,5675.0,33.0,3707.0,339085.0,16600.0,37676.0,74.6,6.0,4.0,2.0,4.0,3.0,13.0,4.0,0.0,3.0,28732.0,4700.0,26157.0,677.0
28000.0, 60 months,618.19,B,6 years,RENT,112122.0,Source Verified,1,other,13.53,0.0,11.0,13656.0,19.0,0.0,209889.0,30200.0,19081.0,41.6,1.0,0.0,5.0,6.0,5.0,8.0,6.0,0.0,2.0,29889.0,23100.0,30200.0,712.0
18000.0, 60 months,459.54,D,2 years,RENT,55000.0,Verified,1,debt_consolidation,11.83,0.0,7.0,11564.0,17.0,0.0,19525.0,22100.0,2789.0,90.5,0.0,0.0,3.0,4.0,3.0,4.0,4.0,0.0,3.0,19525.0,11900.0,18415.0,667.0
5300.0, 36 months,190.47,D,4 years,RENT,28500.0,Source Verified,1,debt_consolidation,19.33,0.0,13.0,2599.0,17.0,482.0,53000.0,3300.0,4077.0,90.9,0.0,0.0,3.0,5.0,3.0,3.0,5.0,0.0,4.0,53000.0,1900.0,54615.0,662.0
5500.0, 36 months,185.3,B,2 years,MORTGAGE,77000.0,Source Verified,1,debt_consolidation,6.73,0.0,8.0,2601.0,35.0,0.0,3398.0,6300.0,425.0,32.2,5.0,1.0,4.0,6.0,5.0,17.0,6.0,0.0,1.0,3398.0,5200.0,12957.0,672.0
6350.0, 36 months,222.63,C,< 1 year,MORTGAGE,63500.0,Source Verified,1,car,0.94,0.0,8.0,1125.0,19.0,1179.0,261587.0,12100.0,32698.0,14.5,1.0,3.0,1.0,2.0,2.0,7.0,2.0,0.0,4.0,1125.0,4300.0,0.0,677.0
25000.0, 60 months,568.7,C,10+ years,MORTGAGE,75000.0,Source Verified,1,debt_consolidation,28.61,0.0,37.0,21240.0,81.0,0.0,224314.0,54300.0,6797.0,39.7,4.0,0.0,4.0,11.0,6.0,15.0,11.0,0.0,2.0,126308.0,38800.0,140485.0,717.0
16000.0, 36 months,486.97,A,< 1 year,OWN,60000.0,Not Verified,1,debt_consolidation,23.32,0.0,18.0,10400.0,43.0,0.0,186731.0,59581.0,11671.0,23.6,2.0,0.0,4.0,8.0,5.0,17.0,8.0,0.0,3.0,66797.0,37481.0,79978.0,807.0
14300.0, 36 months,445.61,A,8 years,OWN,95000.0,Verified,1,debt_consolidation,6.51,0.0,5.0,7516.0,15.0,0.0,28050.0,12200.0,5610.0,79.4,0.0,0.0,2.0,4.0,2.0,6.0,4.0,0.0,1.0,28050.0,3400.0,24000.0,692.0
