Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26593497,10/30/2013 10:01:50 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11362.0,47-53 245 STREET,245 STREET,BEND,VAN ZANDT AVENUE,,,ADDRESS,LITTLE NECK,,,Open,11/29/2013 10:01:50 AM,,11 QUEENS,QUEENS,1056339.0,217339.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7629278803,-73.7397684641,"(40.762927880262325, -73.73976846408077)"
26595132,10/30/2013 10:01:47 AM,10/30/2013 01:33:39 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223.0,1996 WEST 10 STREET,WEST 10 STREET,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 06:01:47 PM,10/30/2013 01:33:39 PM,11 BROOKLYN,BROOKLYN,989305.0,157413.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.598737143,-73.9817970336,"(40.59873714298199, -73.98179703361514)"
26592577,10/30/2013 10:01:15 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 10:01:15 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26592007,10/30/2013 10:01:12 AM,10/30/2013 01:19:49 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101.0,21-51 44 DRIVE,44 DRIVE,21 STREET,23 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,10/30/2013 06:01:12 PM,10/30/2013 01:19:49 PM,02 QUEENS,QUEENS,998954.0,211811.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7480366099,-73.9469324891,"(40.748036609913406, -73.94693248911125)"
26592906,10/30/2013 10:01:00 AM,10/30/2013 10:01:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,177 ST E,SCHLEY AVE,INTERSECTION,,,,Closed,,10/29/2013 10:25:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26590161,10/30/2013 10:01:00 AM,10/30/2013 10:01:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,,,,,177 ST E,RANDALL AVE,INTERSECTION,,,,Closed,,10/29/2013 10:05:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26591230,10/30/2013 10:00:57 AM,10/30/2013 11:24:36 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420.0,119-33 130 STREET,130 STREET,GOTHAM ROAD,CEDRIC ROAD,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,10/30/2013 06:00:57 PM,10/30/2013 11:24:36 AM,10 QUEENS,QUEENS,1037405.0,184878.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6739645723,-73.8083737252,"(40.67396457227248, -73.80837372521043)"
26593188,10/30/2013 10:00:20 AM,10/30/2013 01:01:48 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11104.0,41-02 39 PLACE,39 PLACE,SKILLMAN AVENUE,43 AVENUE,,,ADDRESS,SUNNYSIDE,,,Closed,11/07/2013 10:00:20 AM,10/30/2013 01:01:48 PM,02 QUEENS,QUEENS,1005150.0,211463.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7470689643,-73.9245718895,"(40.74706896431982, -73.92457188947414)"
26594699,10/30/2013 10:00:14 AM,10/30/2013 12:14:07 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10465.0,803 EDISON AVENUE,EDISON AVENUE,PHILIP AVENUE,SCOTT PLACE,,,ADDRESS,BRONX,,Precinct,Closed,10/30/2013 06:00:14 PM,10/30/2013 12:14:07 PM,10 BRONX,BRONX,1033365.0,241203.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8285854294,-73.8225266833,"(40.82858542942357, -73.8225266833302)"
26595658,10/30/2013 10:00:00 AM,10/30/2013 10:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,177 ST E,RANDALL AVE,INTERSECTION,,,,Closed,,10/29/2013 09:45:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26591115,10/30/2013 10:00:00 AM,10/30/2013 10:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10309.0,,,,,AMBOY ROAD,FOSTER ROAD,INTERSECTION,STATEN ISLAND,,,Closed,,10/30/2013 10:15:00 AM,03 STATEN ISLAND,STATEN ISLAND,928324.0,131251.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5267526858,-74.2011718385,"(40.52675268583538, -74.20117183854157)"
26590160,10/30/2013 10:00:00 AM,10/30/2013 10:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10465.0,,,,,LAFAYETTE AVENUE,SWINTON AVENUE,INTERSECTION,BRONX,,,Closed,,10/29/2013 09:20:00 PM,10 BRONX,BRONX,1031689.0,241009.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8280621168,-73.8285841379,"(40.82806211680674, -73.82858413788324)"
26589661,10/30/2013 09:59:17 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 09:59:17 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26595860,10/30/2013 09:59:13 AM,,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11235.0,2407 EAST 23 STREET,EAST 23 STREET,AVENUE X,AVENUE Y,,,ADDRESS,BROOKLYN,,,Open,,,15 BROOKLYN,BROOKLYN,998921.0,155204.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5926631826,-73.9471747888,"(40.59266318264995, -73.94717478880577)"
26589778,10/30/2013 09:59:04 AM,10/30/2013 11:11:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205.0,21 NORTH OXFORD STREET,NORTH OXFORD STREET,,,,,LATLONG,BROOKLYN,,Precinct,Closed,10/30/2013 05:59:04 PM,10/30/2013 11:11:38 AM,02 BROOKLYN,BROOKLYN,991008.0,193340.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6973478289,-73.9756285665,"(40.697347828865716, -73.97562856653494)"
26595687,10/30/2013 09:59:00 AM,10/29/2013 01:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10472.0,,,,,WESTCHESTER AVENUE,CROES AVENUE,INTERSECTION,BRONX,,,Pending,,10/29/2013 01:00:00 AM,09 BRONX,BRONX,1019976.0,241900.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8305627985,-73.8709030215,"(40.83056279848905, -73.87090302151029)"
26595399,10/30/2013 09:59:00 AM,,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10011.0,327 WEST 22 STREET,WEST 22 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,04 MANHATTAN,MANHATTAN,984272.0,210714.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7450378451,-73.9999206044,"(40.74503784512437, -73.99992060441934)"
26590152,10/30/2013 09:59:00 AM,10/29/2013 02:30:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10473.0,,,,,CASTLE HILL AVENUE,LAFAYETTE AVENUE,INTERSECTION,BRONX,,,Pending,,10/29/2013 02:30:00 AM,09 BRONX,BRONX,1026037.0,239249.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8232599734,-73.8490179665,"(40.823259973380935, -73.84901796654178)"
26590404,10/30/2013 09:58:52 AM,10/30/2013 01:09:07 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11364.0,49-01 217 STREET,217 STREET,49 AVENUE,50 AVENUE,,,ADDRESS,OAKLAND GARDENS,,,Closed,11/07/2013 09:58:52 AM,10/30/2013 01:09:07 PM,11 QUEENS,QUEENS,1049836.0,214542.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.755301493,-73.7632705805,"(40.755301493011096, -73.76327058047886)"
26593866,10/30/2013 09:58:42 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 09:58:42 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26590669,10/30/2013 09:58:26 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10016.0,,,,,2 AVENUE,EAST   40 STREET,INTERSECTION,NEW YORK,,,Open,11/13/2013 09:58:26 AM,,06 MANHATTAN,MANHATTAN,991692.0,211991.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Intersection,,,,,,,,40.748539758,-73.9731412282,"(40.74853975800697, -73.97314122818136)"
26589999,10/30/2013 09:58:20 AM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11378.0,59-32 57 STREET,57 STREET,58 DRIVE,FLUSHING AVENUE,,,ADDRESS,Maspeth,,,Open,,10/30/2013 09:58:20 AM,05 QUEENS,QUEENS,1008703.0,200861.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7179599817,-73.91178765,"(40.717959981728434, -73.91178765002316)"
26592338,10/30/2013 09:58:13 AM,,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10023.0,,,,,AMSTERDAM AVENUE,WEST   69 STREET,INTERSECTION,NEW YORK,,,Open,11/19/2013 09:58:13 AM,,07 MANHATTAN,MANHATTAN,988945.0,222244.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7766834887,-73.9830482091,"(40.77668348871289, -73.98304820906951)"
26595440,10/30/2013 09:58:05 AM,,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11432.0,170-10 CEDARCROFT ROAD,CEDARCROFT ROAD,HOMELAWN STREET,KINGSTON PLACE,,,ADDRESS,Jamaica,,,Open,,,08 QUEENS,QUEENS,1041790.0,198653.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7117462407,-73.7924479883,"(40.71174624072556, -73.79244798830663)"
26593614,10/30/2013 09:58:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10009.0,164 EAST 7 STREET,EAST 7 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,,Open,,,03 MANHATTAN,MANHATTAN,989197.0,203582.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7254608807,-73.9821520655,"(40.72546088072218, -73.98215206551016)"
26595532,10/30/2013 09:57:31 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 09:57:31 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26591245,10/30/2013 09:57:14 AM,10/30/2013 09:57:14 AM,DOB,Department of Buildings,Investigations and Discipline (IAD),Investigative Inspection,,11211.0,651 METROPOLITAN AVENUE,METROPOLITAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/30/2013 12:00:00 AM,01 BROOKLYN,BROOKLYN,998895.0,199511.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7142762285,-73.9471721945,"(40.7142762285332, -73.94717219453148)"
26592282,10/30/2013 09:57:06 AM,,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10022.0,,,,,EAST   50 STREET,MADISON AVENUE,INTERSECTION,NEW YORK,,,Open,11/19/2013 09:57:06 AM,,05 MANHATTAN,MANHATTAN,991012.0,215386.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7578587178,-73.9755919882,"(40.757858717848386, -73.97559198819106)"
26591906,10/30/2013 09:56:41 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 09:56:41 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26590458,10/30/2013 09:56:18 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11104.0,41-02 39 PLACE,39 PLACE,SKILLMAN AVENUE,43 AVENUE,,,ADDRESS,SUNNYSIDE,,,Open,11/04/2013 09:56:18 AM,,02 QUEENS,QUEENS,1005150.0,211463.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7470689643,-73.9245718895,"(40.74706896431982, -73.92457188947414)"
26589256,10/30/2013 09:56:03 AM,,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10023.0,,,,,WEST   75 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Open,11/19/2013 09:56:03 AM,,07 MANHATTAN,MANHATTAN,989426.0,223826.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7810253923,-73.9813102894,"(40.78102539234052, -73.98131028936288)"
26589110,10/30/2013 09:56:03 AM,,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Initial Application,Senior Address,11375.0,102-45 62 ROAD,62 ROAD,102 STREET,YELLOWSTONE BOULEVARD,,,ADDRESS,FOREST HILLS,,,Open,11/13/2013 09:56:03 AM,,06 QUEENS,QUEENS,1024311.0,207127.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7351016946,-73.8554457499,"(40.73510169459292, -73.8554457499332)"
26590075,10/30/2013 09:55:45 AM,,DOF,Department of Finance,DOF Literature Request,SCRIE Renewal Application - Rent-Controlled Apartments,,,,,,,,,,,,,Open,11/06/2013 09:55:45 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26593093,10/30/2013 09:55:33 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,11/06/2013 09:55:33 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26593048,10/30/2013 09:55:00 AM,,DSNY,BCC - Staten Island,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,10306.0,93 WEED AVENUE,WEED AVENUE,CELTIC PLACE,CLAYBOARD STREET,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Open,,,02 STATEN ISLAND,STATEN ISLAND,954817.0,145216.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5652113842,-74.1059345514,"(40.56521138422665, -74.10593455138796)"
26595946,10/30/2013 09:54:52 AM,10/30/2013 12:59:35 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11364.0,49-01 217 STREET,217 STREET,49 AVENUE,50 AVENUE,,,ADDRESS,OAKLAND GARDENS,,,Closed,11/07/2013 09:54:52 AM,10/30/2013 12:59:35 PM,11 QUEENS,QUEENS,1049836.0,214542.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.755301493,-73.7632705805,"(40.755301493011096, -73.76327058047886)"
26590464,10/30/2013 09:54:04 AM,10/30/2013 11:02:24 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234.0,1490 EAST 54 STREET,EAST 54 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 05:54:04 PM,10/30/2013 11:02:24 PM,18 BROOKLYN,BROOKLYN,1005566.0,165555.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6210610598,-73.9232157762,"(40.62106105979765, -73.92321577619187)"
26594481,10/30/2013 09:54:00 AM,10/30/2013 10:54:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10467.0,3045 MATTHEWS AVENUE,MATTHEWS AVENUE,ADEE AVENUE,BURKE AVENUE,,,ADDRESS,BRONX,,,Closed,,10/30/2013 10:54:00 AM,12 BRONX,BRONX,1022297.0,256427.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8704253685,-73.862433593,"(40.87042536847779, -73.86243359302192)"
26590136,10/30/2013 09:54:00 AM,10/30/2013 09:54:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10304.0,,,,,WATER STREET,BEACH STREET,INTERSECTION,STATEN ISLAND,,,Closed,,10/29/2013 09:54:00 AM,01 STATEN ISLAND,STATEN ISLAND,963048.0,167769.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6271382975,-74.0763805287,"(40.62713829754323, -74.07638052869056)"
26589109,10/30/2013 09:53:53 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11229.0,QUENTIN ROAD,QUENTIN ROAD,STUART STREET,BURNETT STREET,,,BLOCKFACE,BROOKLYN,,,Open,11/07/2013 09:53:53 AM,,15 BROOKLYN,BROOKLYN,1000073.0,161749.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.610625893,-73.9430115036,"(40.610625892999124, -73.94301150362442)"
26593993,10/30/2013 09:53:34 AM,,DOB,Department of Buildings,General Construction/Plumbing,"Building - Vacant, Open And Unguarded",,11220.0,6813 6 AVENUE,6 AVENUE,68 STREET,BAY RIDGE AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,10 BROOKLYN,BROOKLYN,979170.0,169847.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6328658839,-74.018302346,"(40.63286588390049, -74.01830234604007)"
26593060,10/30/2013 09:53:32 AM,,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,11221.0,65 MENAHAN STREET,MENAHAN STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,04 BROOKLYN,BROOKLYN,1006118.0,192137.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6940214361,-73.9211411686,"(40.694021436069285, -73.92114116858522)"
26592674,10/30/2013 09:53:00 AM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10473.0,875 BOYNTON AVENUE,BOYNTON AVENUE,LAFAYETTE AVENUE,STORY AVENUE,,,ADDRESS,BRONX,,,Open,,,09 BRONX,BRONX,1018429.0,238495.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8212231741,-73.8765104906,"(40.82122317408283, -73.87651049064752)"
26589025,10/30/2013 09:53:00 AM,10/30/2013 11:10:00 AM,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,10014.0,220 WEST 10 STREET,WEST 10 STREET,BLEECKER STREET,HUDSON STREET,,,ADDRESS,NEW YORK,,,Closed,,10/30/2013 11:10:00 AM,02 MANHATTAN,MANHATTAN,982895.0,206675.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.733951689,-74.0048892324,"(40.73395168897436, -74.00488923240981)"
26595404,10/30/2013 09:53:00 AM,,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,10014.0,220 WEST 10 STREET,WEST 10 STREET,BLEECKER STREET,HUDSON STREET,,,ADDRESS,NEW YORK,,,Open,,,02 MANHATTAN,MANHATTAN,982895.0,206675.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.733951689,-74.0048892324,"(40.73395168897436, -74.00488923240981)"
26590805,10/30/2013 09:53:00 AM,,DEP,Department of Environmental Protection,Industrial Waste,Concrete In Catch Basin (IEA),,10038.0,33 BEEKMAN STREET,BEEKMAN STREET,NASSAU STREET,WILLIAM STREET,,,ADDRESS,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,982650.0,198149.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7105498391,-74.0057712365,"(40.710549839105994, -74.00577123649295)"
26590859,10/30/2013 09:52:46 AM,10/30/2013 11:20:16 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11219.0,38 STREET,38 STREET,10 AVENUE,FT HAMILTON PARKWAY,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,10/30/2013 05:52:46 PM,10/30/2013 11:20:16 AM,12 BROOKLYN,BROOKLYN,986735.0,174052.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6444088186,-73.9910454335,"(40.64440881859192, -73.99104543351662)"
26590997,10/30/2013 09:52:30 AM,,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10011.0,138 WEST 15 STREET,WEST 15 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,,Open,11/09/2013 09:52:30 AM,,04 MANHATTAN,MANHATTAN,984931.0,208348.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7385437383,-73.9975425854,"(40.73854373834359, -73.99754258542953)"
26590875,10/30/2013 09:52:21 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10032.0,613 WEST 169 STREET,WEST 169 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,,Open,11/07/2013 09:52:21 AM,,12 MANHATTAN,MANHATTAN,1000863.0,246029.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8419523379,-73.9399581626,"(40.841952337935474, -73.9399581625772)"
26592515,10/30/2013 09:52:13 AM,10/30/2013 01:01:47 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11357.0,14-71 163 STREET,163 STREET,CRYDERS LANE,CROSS ISLAND PARKWAY,,,ADDRESS,WHITESTONE,,,Closed,11/07/2013 09:52:13 AM,10/30/2013 01:01:47 PM,07 QUEENS,QUEENS,1039751.0,226085.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7870529887,-73.7995764228,"(40.787052988721435, -73.79957642276806)"
